job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN Case Manager PRN ONSITE,HCA HealthONE Swedish,2026-01-17,"Englewood, CO",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,$40.15 - $58,"DescriptionHourly Wage Estimate: $40.15 - $58.58 / hourLearn more about thebenefits offeredfor this job.The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of experience you have and comparison to other employees already in this role. The typical candidate is hired below midpoint of the range.IntroductionExperience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Submit your application for the opportunity below:RN Case Manager PRNHCA HealthONE SwedishBenefitsHCA HealthONE Swedish offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:Comprehensive medical coverage that covers many common services at no cost or for a low copay. Plans include prescription drug and behavioral health coverage as well as free telemedicine services and free AirMed medical transportation.Additional options for dental and vision benefits, life and disability coverage, flexible spending accounts, supplemental health protection plans (accident, critical illness, hospital indemnity), auto and home insurance, identity theft protection, legal counseling, long-term care coverage, moving assistance, pet insurance and more.Free counseling services and resources for emotional, physical and financial wellbeing401(k) Plan with a 100% match on 3% to 9% of pay (based on years of service)Employee Stock Purchase Plan with 10% off HCA Healthcare stockFamily support through fertility and family building benefits with Progyny and adoption assistance.Referral services for child, elder and pet care, home and auto repair, event planning and moreConsumer discounts through Abenity and Consumer DiscountsRetirement readiness, rollover assistance services and preferred banking partnershipsEducation assistance (tuition, student loan, certification support, dependent scholarships)Colleague recognition programTime Away From Work Program (paid time off, paid family leave, long- and short-term disability coverage and leaves of absence)Employee Health Assistance Fund that offers free employee-only coverage to full-time and part-time colleagues based on income.Learn more about Employee BenefitsNote: Eligibility for benefits may vary by location.We are seeking a(an) RN Case Manager PRN for our team to ensure that we continue to provide all patients with high quality, efficient care. Did you get into our industry for these reasons? We are an amazing team that works hard to support each other and are seeking a phenomenal addition like you who feels patient care is as meaningful as we do. We want you to apply!Job Summary and QualificationsAs a Case Manager, your role will be to support patients and families through every step of their care journey. You will coordinate services, connect resources, and develop care plans that reflect each patient's unique needs. By partnering with physicians, nurses, and department leaders, you will help ensure safe transitions, clear communication, and consistent quality across the continuum of care.Your responsibilities will include:Guiding patients and families through program orientation, explaining the rehabilitation philosophy, Medicare and insurance benefits, discharge criteria, and patient rightsCoordinating education for patients, families, and caregivers to encourage participation in treatment planning, goal discussions, and family conferencesDeveloping and implementing individualized treatment plans that reflect the patient's strengths, needs, and personal recovery goalsCompleting psychosocial assessments and discharge planning evaluations, clearly documenting findings and communicating needs across the care teamCollaborating closely with the Rehab Program Director, Facility Case Management Director, and interdisciplinary team to ensure seamless, patient-centered carePromoting HCA Healthcare's values of compassion, respect, and excellence through every patient and family interactionWhat qualifications you will need:(RN) Registered NurseBLS3-5 years recent clinical or case management experience in area of specializationHCA HealthONE, one of the largest and most comprehensive healthcare systems in the Rocky Mountain region, offers more than 170 care sites in the Denver metro area. Offering services across the continuum of care to meet patients' total healthcare needs, HCA HealthONE includes seven acute care hospitals, a dedicated flagship pediatric hospital, a rehabilitation hospital, CareNow urgent care clinics, mental health campuses, imaging and surgery centers, physician practices, home and hospice care, and AirLife Denver, which provides regional critical care air and ground transportatio...",https://click.appcast.io/t/Bkn9q4rzubLc1KfT080NMhUt1F_K6GR4PG4fjy9jXtj8rk-7UwohEbP6prUImMOw,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-01-18T09:22:41.564718
Nurse Practitioner Manager,Midi Health,2026-01-17,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Nurse Practitioner Manager, IWCLocation:Remote, U.S.(work must be performed from within the United States)Employment Type:Full-time, 1.0 FTE, exemptCompensation:$156,000 annuallyReports to:Senior Nurse Practitioner ManagerAbout UsMidi is a fast-scaling virtual care company on a mission to transform the way healthcare is delivered. With a focus on women's health and whole-person care, our distributed clinical team delivers high-quality care through a modern, tech-forward platform.The OpportunityMidi is hiring aNurse Practitioner Manager (NPM)to directly manage a team of clinicians and run day-to-day execution within a defined clinician group. This is ahybrid clinical and management role: you will balance a small patient panel with frontline people leadership, ensuring your team consistently delivers reliable, high-quality patient care aligned with Midi standards.In this role, you will translate strategy and expectations from the Senior Nurse Practitioner Manager and Clinical Director into consistent, measurable outcomes on your team. You will be expected to remain highly visible and responsive, foster a sense of belonging, and build a strong, connected clinician community while continuing to actively care for patients.You'll Work Closely WithSenior Nurse Practitioner Manager:Sets direction, owns manager-level performance, and partners with People and the Clinical Director on complex workforce decisions.Assistant Nurse Practitioner Manager (ANPM):Primarily focused on onboarding and frontline support for newer clinicians.What You'll DoTeam Leadership & Clinician ManagementDirectly manage a team of clinicians through monthly 1:1s, ongoing check-ins, and clear expectation-setting.Provide timely, actionable feedback using performance dashboards, CSATs, chart reviews, and day-to-day observations.Partner closely with the Assistant NPM to understand onboarding progress, support needs, and observed clinician behaviors.When performance concerns arise, synthesize inputs (metrics, CSATs, ANPM observations) and make clear recommendations to the Senior NPM on next steps, including potential offboarding.Clinical Operations & CoverageMaintain an active clinical schedule, including patient panel visits, emergency visits, and recovery visits, as part of the hybrid role.Approve payroll and PTO requests in alignment with coverage expectations and capacity needs.Monitor clinician inbox and coverage inbox volume to ensure timely, reliable patient care.Use dedicated weekly focus time for management tasks, including documentation review, quality audits, follow-up on messages, and operational clean-up.Clinical Oversight, Onboarding, & SupportReinforce Midi's scope of care, protocols, and documentation standards within your clinician group.Monitor the team Slack channel (in partnership with the ANPM) and respond promptly to clinical and workflow questions.Hold NP office hours to provide real-time clinical support, guidance, and troubleshooting.Identify recurring clinical or operational themes and escalate them to the Senior NPM with clear context and proposed options.Quality, Reliability, & Continuous ImprovementIdentify early performance gaps related to documentation, clinical variation, or operational reliability, and collaborate with the Senior NPM on appropriate interventions.Clearly communicate what ""good"" looks like so expectations are explicit and consistent across the team.Participate in case review, peer review, or quality initiatives as assigned, ensuring follow-up actions are implemented within your clinician group.Cross-Functional & Project WorkAssist with updates to clinical protocols and MidiU content.Support rollout of workflow, protocol, or tooling changes and confirm understanding and adoption within your clinician group.Participate in clinical education programming and initiatives as needed, ensuring your team is prepared to integrate new practices into daily clinical work.What We're Looking ForLicensed NP/APRN with an active, unencumbered license and board certification.Strong clinical experience in women's health, with the ability to independently assess, diagnose, and manage care across common midlife and gynecologic conditions.Experience in telehealth or another regulated healthcare environment.Strong communication and relationship skills with a steady, supportive leadership style.Ability to balance clinical work with people management and operational execution.Comfort using data (dashboards, CSATs, chart reviews) to drive feedback and decisions.Minimum of 1 year of recent people management experience (within the last 5 years)Experience in women's health and/or high-growth virtual care.Work must be performed from within the United States.PreferredMulti-state licensure or willingness to obtain.Familiarity with quality review processes and protocol-driven care.Please note that all official communication from Midi Health will come from an@joinmidi.comemail address. We willneverask for payment of any kind during the...",https://job-boards.greenhouse.io/midihealth/jobs/4650465005,"Advanced Practice Nurse, Management | Leadership, Sponsored, Women's Health",Remote Nurse Connection,2026-01-18T09:22:41.656081
Nurse Practitioner - Asynchronous Care,Midi Health,2026-01-17,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,"$100,000-$115,000","Nurse Practitioner - Asynchronous Care | Same-Day Visit HybridReports To:Clinical DirectorEmployment Type:Full Time, 1.0 FTE, exemptLocation:Remote(work must be performed within the United States)Compensation:$100,000-$115,000 annuallyRole SummaryTheAsync Nurse Practitioner (NP)provides patient-centered clinical support through inbox management, prescription processing, lab review, and urgent visit coverage. This role helps ensure patients receive timely care, safe medication management, and clear communication - while supporting clinical quality and efficiency across IWC.The NP works primarily in the asynchronous care space, responding to patient messages, handling refills, reviewing critical results, and completing same-day or next-day visits when needed.Core ResponsibilitiesPatient Messaging & Care CoordinationManage the Coverage Inbox, including patient questions, follow-ups, and symptom messagesRoute messages appropriately and collaborate with clinical team members as neededProvide clear, supportive communication and education to patientsPrescription SupportReview and process asynchronous prescription and refill requests within scope of licensureEnsure accuracy, safety, and appropriate documentationHelp streamline medication access for patientsLab & Safety ReviewReview flagged and critical lab resultsEnsure timely follow-up, escalation, and documentation of plan of careSame-Day / Next-Day VisitsConduct same-day and next-day visits for urgent needs when inbox issues require direct evaluationSupport continuity of care by transitioning patients from messaging to visits when appropriateWork Allocation (Approximate)60%- Coverage Inbox & patient communication20%- Same-Day / Next-Day visits10%- Async prescription processing10%- Just-in-time clinical and project-based work (e.g., critical lab review and follow-up, review of inbound diagnostics)QualificationsActive, unrestricted, unencumbered multi-state licensure as a Nurse Practitioner, with active national board certification and prescriptive authority in applicable states (and willingness to obtain additional licensure as needed).Minimum of 3-5+ years of experience in direct patient care managing women 40+ in all stages of menopauseStrong HRT and menopause experience treating menopause symptoms with a variety of methods, including both conventional and integrative approachesComfortable working in a fast-paced, asynchronous environmentStrong communication, organization, and clinical judgment skillsTelehealth experience strongly preferredAsynchronous patient care experience strongly preferredProficiency in using multiple telecommunication platforms and electronic health record (EHR) systemsExcellent communication and interpersonal abilities, with a patient-centered approach to careCommitment to professional growth, continuous learning, and adherence to ethical standardsAbility to work independently and collaboratively within a multidisciplinary team environmentFlexibility to adapt to changing technology, regulatory requirements, and organizational prioritiesWorking ConditionsRemote/virtual work environment with reliable internet requiredProlonged periods of sitting and computer usePlease note that all official communication from Midi Health will come from an@joinmidi.comemail address. We willneverask for payment of any kind during the application or hiring process. If you receive any suspicious communication claiming to be from Midi Health, please report it immediately by emailing us atCCPA Privacy Notice for California CandidatesCompany Job Link:https://job-boards.greenhouse.io/midihealth/jobs/4650608005APPLY HERE",https://job-boards.greenhouse.io/midihealth/jobs/4650608005,"Advanced Practice Nurse, Sponsored, Women's Health",Remote Nurse Connection,2026-01-18T09:22:41.749172
"RN TELEPHONIC NURSE - ACCREDO - WORK FROM HOME, ANYWHERE, USA (COMPACT NURSING LICENSE REQUIRED)",Cigna,2026-01-17,Remote,Remote,Full-time,"Days, Evenings",Must Be Licensed In: Compact,$33 - $56,"If you are an RN and looking for a Telephonic role, this opportunity is for you! Read on to learn more.  How you'll make a difference: Take ownership of patient experience via telephone: Provide telephonic education that includes (but not limited to) disease and drug specific education to both patients and caregivers. Follow clinical protocols and work within the nursing scope of practice and guidelines while assessing and documenting clinical data and intervention. Be a coach to empower your patients to be at their best. Focus on the overall well-being of your patients. Work with the patient's treating physician to inform them of any new symptoms and health-related matters with an entire network of nurses that you can lean on. At Accredo, you are a part of an eco-system that will support you and advocate for you. Grow alongside your peers in a patient-centered environment. Aid our clinical departments with new hire training and mentoring as well as conduct peer-to-peer quality documentation checks to provide feedback to management. Full time work from home - you MUST reside in a compact state. Start Date: Monday, March 16, 2026 Shift for this role: 10:30 am to 7:00 pm CST Monday - Friday Please note, the first 6 weeks of training will be varied and may start between 8am-11:30am EST depending on the week. The primary responsibility of this role is to provide telephonic education to patients and caregivers following Clinical Protocols and working within the nursing scope of practice and guidelines. This opportunity allows you to improve the health and well-being of others, while giving them a sense of security Minimum Qualifications: Registered Nurse (RN) compact license required MUST reside in a compact state 2 years or more of relevant experience with an RN License: Requirements: The RN must have an active unencumbered license in the state that they reside and should have completed the NCLEX or a recognized state board exam. The RN will be require",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-01-18T09:23:27.790330
"LPN- TELEPHONIC NURSE - ACCREDO - WORK FROM HOME, ANYWHERE, USA (COMPACT NURSING LICENSE REQUIRED)",Cigna,2026-01-17,Remote,Remote,Full-time,"Days, Evenings",Must Be Licensed In: Compact,$25 - $38,"If you are a LPN and looking for a Telephonic role, this opportunity is for you! Read on to learn more.  How you'll make a difference: Take ownership of patient experience via telephone: Provide telephonic education that includes (but not limited to) disease and drug specific education to both patients and caregivers. Follow clinical protocols and work within the nursing scope of practice and guidelines while assessing and documenting clinical data and intervention. Be a coach to empower your patients to be at their best. Focus on the overall well-being of your patients. Work with the patient's treating physician to inform them of any new symptoms and health-related matters with an entire network of nurses that you can lean on. At Accredo, you are a part of an eco-system that will support you and advocate for you. Grow alongside your peers in a patient-centered environment. Aid our clinical departments with new hire training and mentoring as well as conduct peer-to-peer quality documentation checks to provide feedback to management. Full time work from home - you MUST reside in a compact state. Start Date: Monday, March 16, 2026 Shift for this role: 10:30 am to 7:00 pm CST Monday - Friday Please note, the first 6 weeks of training will be varied and may start between 8am-11:30am EST depending on the week. The primary responsibility of this role is to provide telephonic education to patients and caregivers following Clinical Protocols and working within the nursing scope of practice and guidelines. This opportunity allows you to improve the health and well-being of others, while giving them a sense of security Minimum Qualifications: Licensed Practical Nurse (LPN) compact license required MUST reside in a compact state 2 years or more of relevant experience with an LPN License Requirements: The LPN must have an active unencumbered license in the state that they reside and should have completed the NCLEX-PN or a recognized state board exam. The LPN will be r",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-01-18T09:23:29.895635
UTILIZATION MANAGEMENT APPEALS NURSE,Humana,2026-01-17,Remote,Remote,Full-time,"Days, 8hr shifts",Must Be Licensed In: State Of Residency,"$71,100 - $97,800","The Utilization Management Nurse 2 utilizes clinical nursing skills to support the coordination, documentation and communication of medical services and/or benefit administration determinations. The Utilization Management Nurse 2 work assignments are varied and frequently require interpretation and independent determination of the appropriate courses of action. Humana is seeking a Part C Grievance & Appeals (G&A) Nurse who will assist in preparation of cases prior to review by the Humana G&A Medicare Medical Directors. The Nurse reviews the medical documentation, researching claims, benefits, as well as prior determinations pertinent to the appeal and provides a written summary of findings using a template for each case. The associate will be working and collaborating with Humana CIT teams, Vendors, G&A specialists, and Humana Medical Directors on submitted G&A cases. The G&A Nurse will participate in initiatives which result in improved member outcomes, operational efficiencies, and process improvement opportunities. Case preparation of Medicare and/or Duals line of business involving expedited, pre-service and post service appeals Apply and implement Medicare, Medicaid, MCG, claims policy and evidence of coverage guidelines for reviews Perform outreach to providers and/or members Utilize multiple systems such as MHK, CGX, MRM, SRO Use your skills to make an impact Required Qualifications Licensed Registered Nurse (RN) in the (appropriate state) with no disciplinary action 3 or more years of clinical experience preferably in an acute care, skilled or rehabilitation clinical setting or broad clinical nursing experience Comprehensive knowledge of Microsoft Word, Outlook and Excel Strong organizational and effective time management skills Ability to work independently under general instructions and with a team Preferred Qualifications Bachelor's degree (BSN) Appeal Review Experience Knowledge of MHK Previous Medicare/Medicaid Exper",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-01-18T09:23:31.993171
VIP HEALTH COACH,Twin Health,2026-01-17,Remote,Remote,Full-time,"Days, Evenings",Must Be Licensed In:,"$80,000 - $80,000","At Twin Health, we empower people to improve and prevent chronic metabolic diseases, like type 2 diabetes and obesity, with a new standard of care. Twin Health is the only company applying AI Digital Twin technology exclusively toward metabolic health. We start by building a dynamic model of each person's metabolism - drawing on thousands of data points from CGMs, smartwatches, and meal logs - that maps their personal path to better health. Guided by a dedicated clinical care team, our members have lowered their A1C below the diabetes range, achieved lasting weight loss, and reduced or even eliminated medications, all while living healthier, happier lives. Working here Our team at Twin Health is passionate, talented, and united by a shared purpose: to improve the metabolic health and happiness of our members. We believe in empowering every Twin to make a meaningful impact for our members, our clients, and each other, while enjoying a supportive, collaborative work environment. Twin has been recognized not only for our innovation but also for our culture, including: Innovator of the Year by the Employer Health Innovation Roundtable (EHIR), selected to CB Insights' Digital Health 150, and named one of Newsweek's Top Most Loved Workplace . With more than $100 million raised in recent funding, including a $53 million Series E round in 2025 led by Maj Invest, and a $50 million investment in 2023 led by Temasek, Twin is scaling rapidly across the U.S. and globally. Backed by leading venture firms like ICONIQ Growth, Sequoia, Sofina, Temasek, and Peak XV, we are building the most impactful digital health company in the world. Join us as we reinvent the standard of care in metabolic health. Opportunity Join us in one of our most critical member-facing roles, inspiring behavior change and motivating members to adopt new behaviors and improve their health. As a Health Coach for the decision makers at Twin's partner companies, you make a difference in people's lives",https://app.nursefern.com,"Health Coach, Telehealth",NurseFern,2026-01-18T09:23:34.093959
ENROLLMENT TEAM LEAD,Twin Health,2026-01-17,Remote,Remote,Full-time,,Must Be Licensed In:,"$80,000 - $90,000","At Twin Health, we empower people to improve and prevent chronic metabolic diseases, like type 2 diabetes and obesity, with a new standard of care. Twin Health is the only company applying AI Digital Twin technology exclusively toward metabolic health. We start by building a dynamic model of each person's metabolism - drawing on thousands of data points from CGMs, smartwatches, and meal logs - that maps their personal path to better health. Guided by a dedicated clinical care team, our members have lowered their A1C below the diabetes range, achieved lasting weight loss, and reduced or even eliminated medications, all while living healthier, happier lives. Working here Our team at Twin Health is passionate, talented, and united by a shared purpose: to improve the metabolic health and happiness of our members. We believe in empowering every Twin to make a meaningful impact for our members, our clients, and each other, while enjoying a supportive, collaborative work environment. Twin has been recognized not only for our innovation but also for our culture, including: Innovator of the Year by the Employer Health Innovation Roundtable (EHIR), selected to CB Insights' Digital Health 150, and named one of Newsweek's Top Most Loved Workplace . With more than $100 million raised in recent funding, including a $53 million Series E round in 2025 led by Maj Invest, and a $50 million investment in 2023 led by Temasek, Twin is scaling rapidly across the U.S. and globally. Backed by leading venture firms like ICONIQ Growth, Sequoia, Sofina, Temasek, and Peak XV, we are building the most impactful digital health company in the world. Join us as we reinvent the standard of care in metabolic health. Opportunity The Enrollment Team Lead is responsible for guiding and supporting a team of enrollment specialists to achieve individual and team goals for enrollment and program conversion. This role focuses on monitoring performance metrics, ensuring high-quality calls, managin",https://app.nursefern.com,Telehealth,NurseFern,2026-01-18T09:23:36.188380
ACUTE CARE PEDIATRIC REGISTERED NURSE (PRN),Imagine Pediatrics,2026-01-17,Remote,Remote,PRN/Per Diem,"Days, Evenings, 12hr shifts, Nights","Must Be Licensed In: Any State, State Of Residency",$44 - $48,"Imagine Pediatrics is a tech enabled, pediatrician led medical group reimagining care for children with special health care needs. We deliver 24/7 virtual first and in home medical, behavioral, and social care, working alongside families, providers, and health plans to break down barriers to quality care. We do not replace existing care teams; we enhance them, providing an extra layer of support with compassion, creativity, and an unwavering commitment to children with medical complexity. The primary location for this remote. To ensure adequate training for this role, we require availability to work 2-3 shifts a week for 6 weeks. After completing training, this position is PRN, with 20-24 hours per month, 12-hour shifts (7:00am-7:00pm, 10:00am-10:00pm, and 7:00pm-7:00am). What You'll Do: As an Acute Care Registered Nurse on Imagine's acute care team, you will be part of a team that is focused on delivering acute virtual care to patients in markets nationwide. In the role of an Acute Care Registered Nurse, you will: Provide professional and friendly proactive care for our patients. Utilize standard triage protocols to accurately assess and provide a disposition for clinical issues using our platform. Perform virtual nursing assessments as needed Embed a family centered care philosophy in care delivery. Demonstrate knowledge and expertise in nursing assessment and triage. Recognize and collaborate with acute care providers, patient and family in planning and implementing care. Demonstrate cultural competence and sensitivity as ability to work with culturally diverse populations and seek out additional resources when needed. Perform other duties as needed. How You Qualify & What You Bring: First and foremost, you're passionate and committed to reimagining pediatric health care and creating a world where every child with special health care needs gets the care and support they deserve. You will need: Licensed RN in at least one state with eligib",https://app.nursefern.com,Triage,NurseFern,2026-01-18T09:23:38.290294
WORK FROM HOME - REMOTE RN- CARDIOPULMONARY MONITORING,Hicuity Health,2026-01-17,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,$0 - $0,"Hicuity Health is the leader in delivering expert telemedicine care in support of patients and bedside care teams in acute and critical care environments. Since our founding in 2006, Hicuity Health has pioneered provider-to-provider telemedicine, fueling success with clinical and technical innovation. What We're Solving Hicuity Health leverages telemedicine to address clinical needs and staffing shortages for a diverse range of clients and care venues nationwide, including health systems, hospitals, post-acute care facilities, and at-home acute care environments. Our Mission For nearly two decades, Hicuity Health has delivered ""Care Innovated"" to its clients and patients. Across a range of services, Hicuity offers clinical, technical, and operational expertise that improves patient care and supports healthcare facilities nationwide. The Role Join our team as a Work from Home - Remote RN- Cardiopulmonary Monitoring. Hicuity Health, the leading high acuity telemedicine provider in the United States, is seeking a highly motivated and talented individuals who will play a critical role in clinical monitoring, patient engagement, and care coordination. The RN will be monitoring patients with Congestive Heart Failure (CHF) and other cardiopulmonary conditions. You Will Monitor patient data transmitted from Sensinel devices via the cloud platform and respond according to established clinical protocols. Assess trends in cardiopulmonary parameters and escalate concerns to the care team promptly. Provide patient education and support regarding device usage and adherence to monitoring schedules. Collaborate with physicians, advanced practice providers, and other clinical team members to optimize patient care plans. Document all interventions and communications accurately in the electronic health record (EHR). Participate in quality improvement initiatives and maintain compliance with program standards. Maintain up-to-date knowledge of CHF management and remote mo",https://app.nursefern.com,"Telehealth, Virtual Care",NurseFern,2026-01-18T09:23:40.390615
