job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"Manager, Clinical Operations, Surgery Care",Transcarent,2026-01-06,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"About this roleThe Manager, Clinical Operations for Surgery Care reports to the Director, Clinical Operations, Surgery Care and is responsible for the leadership, development, and operational performance of a multidisciplinary Surgery Care team that includes both Registered Nurses (RNs) and non-clinical Care Coordinators. In this role, you will create an environment grounded in high-quality member care, operational excellence, accountability, and continuous improvement.You will guide your team in delivering a seamless, member-centric experience throughout the Surgery Care journey from intake, to benefit education, to medical record coordination, provider review, pre-surgical requirements, and preparation for the Center of Excellence (COE) or community surgical pathway.This role combines clinical oversight, workflow leadership, and people management. You will ensure consistent execution of Surgery Care processes, support timely case progression, and collaborate cross-functionally with internal operational partners, COEs, the EMO program, and other Transcarent clinical teams to ensure members receive the right care at the right time.You will also serve as a culture carrier, modeling Transcarent values while coaching and developing team members (clinical and non-clinical) to meet quality, productivity, and service expectations. This leader plays a key role in driving new initiatives, maintaining alignment with organizational goals, and ensuring operational readiness for updates, improvements, and program expansions.What you'll doLead and develop a team of RN Care Coordinators, COE Engagement RNs, and non-clinical Care Coordinators, ensuring clear expectations, accountability, and high performance.Conduct ongoing coaching, quality reviews, and performance evaluations; create individualized development plans as needed.Ensure consistent delivery of clinical standards, documentation accuracy, and adherence to workflows across all roles.Promote a culture of collaboration, psychological safety, accountability, and member-centered care.Oversee daily operations including case distribution, coverage planning, queue and caseload balancing, and prioritization of urgent needs.Ensure timely progression of members through the surgical review and COE pathways, from intake through scheduling and approvals.Monitor operational KPIs, quality metrics, and process compliance; proactively address trends or gaps.Partner with COEs, providers, facilities, and internal teams to resolve escalations or barriers impacting member care.Support quality assurance initiatives, audits, and complaint/service recovery processes.Identify workflow issues across clinical and non-clinical functions and recommend or implement process improvements to reduce friction and improve throughput.Collaborate with leadership to implement new initiatives, clinical programs, and system changes.Serve as a key operational liaison with teams including Benefits, Travel, Billing/PRE, Medical Records, Clinical Programs, COEs, and Product/Tech.Provide clinical and operational insights for new client implementations, workflow rollouts, and technology enhancements.Participate in leadership meetings, calibrations, audits, and cross-department committees as required.Manage scheduling, WFM updates, PTO approvals, attendance oversight, and staffing coverage planning.Facilitate onboarding, training, competency validation, and ongoing professional development for all roles.Contribute to strategic planning for the Surgery Care program, including future growth, staffing models, and standardization of best practices.Maintain compliance with all regulatory, policy, and documentation standards.Education RequirementsBSN or RN with bachelor's degreeMinimum of5-7 yearsof Clinical Experience; orAAS or ADN degreeMinimum of7-8 yearsof Clinical ExperienceWhat we're looking forRegistered Nurse with active, multistate licensure required.Clinical experience in surgery or a related specialty preferred.Demonstrated adaptability and comfort working in dynamic, evolving workflows and technologies.Demonstrated success leading clinical teams in a healthcare or care coordination environment.Strong understanding of surgical pathways, COE workflows, and clinical decision-making.Ability to coach diverse roles (RNs and non-clinical staff) with tailored feedback and development strategies.Proven experience managing high-volume workflows, SLAs, quality metrics, and operational performance.Excellent communication skills, including the ability to convey clinical concepts clearly to both clinicians and non-clinicians.Strength in conflict resolution, critical thinking, and collaborative problem solving.Comfortable working in fast-paced, technology-driven environments with changing priorities.Ability to build relationships with internal partners, external providers, and Centers of Excellence.Nice to haveExperience in surgical care management, COE programs, utilization management, or perioperative care.Familiar...",https://job-boards.greenhouse.io/transcarent/jobs/5748835004,"Registered Nurse | RN, Management | Leadership, PeriOp | Operating Room | Surgical, Sponsored",Remote Nurse Connection,2026-01-07T09:29:30.929906
"Inpatient Case Manager, Southwood, Part Time ONSITE",Kaiser Permanente,2026-01-06,"Jonesboro, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"Job Summary:Responsible for working collaboratively with physician partners to optimize quality and efficiency of care for hospitalized members by carrying out daily utilization and quality review, monitoring for inefficiencies and opportunities to improve care, developing a safe discharge plan to include recommending alternative levels and sites of care when appropriate. The activities will include daily review of hospital care by chart review and discussion with attending physician, admission and concurrent review for inpatient admissions, meetings with patient and families to develop discharge planning, identification of patients for ambulatory case management, communication with case managers, home care reviewers, social workers, members and providers, quality improvement reviews, and education of the member/family, provider and hospital staff. Achieves desired utilization and quality outcomes and promotes high customer satisfaction to the population served.Essential Responsibilities:Plans, develops, assesses and evaluates care provided to members. Collaborates with physicians, other members of the multidisciplinary health care team and patient/family in the development, implementation and documentation of appropriate, individualized plans of care to ensure continuity, quality and appropriate resource use. Reviews, monitors, evaluates and coordinates the patients hospital stay to assure that all appropriate and essential services are delivered timely and efficiently. Communicates via huddles with hospitalist partner multiple times throughout the day.Reviews all new inpatient admissions within 24 hours and begins the discharge planning process immediately. Assesses high risk patients in need of post-hospital care planning. Develops and coordinates the implementation of a discharge plan to meet each patients identified needs; communicates the plan to physicians, patient, family/caregivers, staff and appropriate community agencies to enhance the effect of a seamless transition from one level of care to another across the continuum. Ensures that the appropriate level of care is being delivered in the most appropriate setting. Recommends alternative levels of care and ensures compliance with federal, state and local requirements.Performs psychosocial assessments on all patients that meet the high risk indicators for discharge planning. Comprehensively assesses patients goals as well as their biophysical, psychosocial, environmental, economic/financial, and discharge planning needs. Provides patients with education to assist with their discharge and help them cope with psychological problems related to acute and chronic illness. Refers patients to the ambulatory case managers, care managers and/or social workers as appropriate. Documents all admissions and discharges in the patients Kaiser Permanente electronic medical record. Makes post discharge follow-up calls to all patients who are not referred to an ambulatory case/care management program.Attends scheduled rounds 2 times/week with the Physician Director of Resource Stewardship to discuss clinical course and discharge planning for assigned patients identifying any real or potential delays in care or quality of care issues.Acts as a liaison between inpatient facility and referral facilities/agencies and provides case management to patients referred, serving as an advocate for patients and families. Coordinates transfer of patients to appropriate facilities; maintains and provides required documentation. Builds highly effective working relationships with physicians, SNF staff, vendors, and other departments within the health plan.",https://click.appcast.io/t/5UxC4RbgMo4G_DZMLIFU8RV7s2YeAlWpvF8CO1x7qlWjV_9nn-OZ5m0jNmXyo2Xr,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-01-07T09:29:30.992950
TRAVEL RN QUALITY / VIRTUAL HEALTH CENTER,UCHealth,2026-01-06,Remote,On-site,Full-time,,"Must Be Licensed In: Colorado, Compact",$50 - $50,"Description Location: UCHealth Anschutz Inpatient Pavilion - Aurora Department: Virtual Health Center - Quality program This position is an onsite role and does not offer a hybrid or remote option Work Schedule: Full Time, 72.00 hours per pay period (2 weeks) Shift: Flex / Mids - 1200-0000 Pay: $50.00 per hour plus travel package/stipend 13 week assignments available - extension options Minimum Requirements: CO RN license or eNLC privileges 1-year experience BLS - BLS through the American Heart Association or the American Red Cross CPR for the Professional Rescuer with card in-hand before start date. At UCHealth, We Improve Lives Picture yourself on a dynamic team improving lives in the following way(s): Provides top of scope practice in direct patient care utilizing the nursing process Values a multidisciplinary team approach to achieve exceptional outcomes Prioritizes wellness, a patient perspective and evidence-based practice Models proficiency through precepting those new to healthcare and/or UCHealth Welcomes new knowledge in a fast paced, innovative clinical environment Contributes to secure safety and quality at the point of care Virtual Health Center: Nursing care includes leveraging data analytics and direct patient monitoring to identify and interpret trends, including changes in patient condition to further collaborate with the hospital based care teams in acute and critical care settings. Monitors care standards, rapid response interventions including sepsis alerts and telemedicine in partnership with hospital care teams We improve lives. In big ways through learning, healing, and discovery. In small, personal ways through human connection. But in all ways, we improve lives. UCHealth invests in its Workforce. UCHealth offers their employees a competitive and comprehensive total rewards package: Medical, dental and vision coverage including coverage for eligible dependents 403(b) with employer matching contributions Time away from",https://app.nursefern.com,Virtual Care,NurseFern,2026-01-07T09:29:54.276547
TRIAGE TELEPHONIC NURSE CASE MANAGER,Davies North America,2026-01-06,Remote,Remote,Full-time,,Must Be Licensed In: State Of Residency,$0 - $0,"We are looking for a Triage Telephonic Nurse Case Manager, who is responsible for the initial medical management of Workers' Compensation claims at the outset of injury. This role independently conducts clinical assessments, completes the required three-point contact, and ensures injured workers receive appropriate, timely, and high-quality medical care in accordance with Florida state guidelines and emergency protocols. The position focuses on facilitating early intervention, reducing recovery time, and promoting a safe and prompt return-to-work. Key Responsibilities Provide telephonic triage case management for Workers' Compensation claims at first notice of injury. Conduct comprehensive clinical assessments of injured workers to determine appropriate medical care and level of intervention. Complete initial assessment and three-point contact in compliance with State of Florida requirements. Develop and implement an initial case management care plan using information obtained from the injured worker, employer, and medical provider. Evaluate recovery needs and identify barriers to recovery, documenting findings for ongoing case planning. Identify and document causal relationship issues, notifying all appropriate parties within the system. Facilitate communication among injured workers, employers, claims professionals, insurers, healthcare providers, and vendor partners. Participate in a 24/7/365 intake call center environment, demonstrating knowledge of all departmental functions. Monitor treatment adherence to state-mandated guidelines, utilization criteria, and evidence-based protocols. Address return-to-work capabilities with injured workers and providers and document recommendations appropriately. Proactively manage files using established case management tools and best practices. Ensure accurate, timely, and thorough documentation of all contacts, assessments, and medical information in the computerized system. Maintain patient confidentiality in accordance wi",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-01-07T09:29:56.377509
REGISTERED NURSE RN TRIAGE NORTHERN COLORADO REMOTE/HYBRID,Banner Health,2026-01-06,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Colorado,$33.11 - $55.18,"Primary City/State: Greeley, Colorado Department Name: Admin-Clinic Work Shift: Day Job Category: Clinical Care Estimated Pay Range: $33.11 - $55.18 / hour, based on location, education, & experience. In accordance with State Pay Transparency Rules. A rewarding career that fits your life. Those who have joined the Banner mission come from all walks of life, united by the common goal: Make health care easier, so life can be better. If changing health care for the better sounds like something you want to be part of, apply today. Located just 45 minutes north of Denver, Northern Colorado offers trendy restaurants, a thriving retail sector, and endless cultural amenities. Between wildflower-filled meadows and spectacular views of the Rocky Mountains, you will find adventures by horse, mountain bike and boat plus, endless hiking trails and world class skiing. We currently have a full-time opening (30 hours per week) for a Triage RN, working remote/hybrid! This position will support Northern Colorado clinics by taking incoming calls from patients, answering questions and triaging the call/patient appropriately. The preferred candidate for this role will have a strong RN background in various roles. Location: -Must be located in Northern Colorado to support on-site requirements, when needed. -Will primarily work remote. Must have reliable internet (NO WIFI, Ethernet Connection only) and a quiet work area/home office. Shift: -30 Hours per week -Monday - Friday, between the hours of 7am - 5pm. Flexibility will be required. See the Benefits Guide under the Total Rewards section of this posting, to learn more about our great benefit package! If interested, apply today! Job Description POSITION SUMMARY This position manages incoming member/patient calls to evaluate call purpose and acuity utilizing established protocols and nursing assessment. Recommends appropriate care disposition and follows up as necessary to promote positive outcomes for member/patient",https://app.nursefern.com,Triage,NurseFern,2026-01-07T09:29:58.469999
RN APPEALS ANALYST,BlueCross BlueShield of South Carolina,2026-01-06,Remote,Remote,Full-time,Days,Must Be Licensed In: South Carolina,$0 - $0,"Researches the substance of complex appeal or retrospective review requests including pre-pay and post-payment review appeal requests. Provides thorough clinical review or benefit analysis to determine if the requested services meet medical necessity guidelines. Documents decisions within mandated timeframes and in compliance with applicable regulations or standards. Description Location This position is full-time (40 hours/week) Monday - Friday with the flexibility to work anytime during the hours between 7:30am to 5:00pm. The location for this position will be fully remote - upon completion of onsite training within 2 hours of a BlueCross BlueShield of SC office in South Carolina and can be remote if located within 2 hours driving distance to South Carolina as there will be the occasional need for in house visits to the office in South Carolina. What You Will Do: Documents the basis of the appeal or retrospective review in an accurate and timely manner and in accordance with applicable regulations or standards. Performs thorough research of the substance of service appeals by both member and provider based on clinical documentation, contractual requirements, governing agencies, policies and procedures, while adhering to confidentiality regulations regarding protected health information. Performs appeal and retrospective reviews demonstrating ability to define and determine precedence of pertinent issues in application of policies and procedures to clinical information and or application to benefit or policy provisions. Performs special projects including reviews of clinical information to identify quality of care issues. To Qualify for This Position, You Will Need the Following: Required Education: Associate's in a job related field. Degree Equivalency: Graduate of Accredited School of Nursing. Required Experience: 2 years clinical experience plus 1 year utilization/medical review, quality assurance, or home health, OR, 3 years clinical. FOR PALMETTO",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Denials & Appeals",NurseFern,2026-01-07T09:30:00.576303
APPEALS ANALYST MEDICARE PART B - CGS,BlueCross BlueShield of South Carolina,2026-01-06,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, State Of Residency",$0 - $0,"Researches the substance of complex appeal or retrospective review requests including pre-pay and post-payment review appeal requests. Provides thorough clinical review or benefit analysis to determine if the requested services meet medical necessity guidelines. Documents decisions within mandated timeframes and in compliance with applicable regulations or standards. Description Logistics CGS -one of BlueCross BlueShield's South Carolina subsidiary companies. This position is full time (40 hours/week) Monday-Friday 8:00-4:30PM CST and will be W@H OR On-site at One Century Plaza, Nashville TN. What You Will Do: Documents the basis of the appeal or retrospective review in an accurate and timely manner and in accordance with applicable regulations or standards. Performs thorough research of the substance of service appeals by both member and provider based on clinical documentation, contractual requirements, governing agencies, policies and procedures, while adhering to confidentiality regulations regarding protected health information. Performs appeal and retrospective reviews demonstrating ability to define and determine precedence of pertinent issues in application of policies and procedures to clinical information and or application to benefit or policy provisions. Performs special projects including reviews of clinical information to identify quality of care issues. To Qualify for This Position, You Will Need: Associate's in a job related field Graduate of Accredited School of Nursing 2 years clinical experience plus 1 year utilization/medical review, quality assurance, or home health, OR, 3 years clinical. FOR PALMETTO GBA (CO. 033) ONLY: 2 years clinical experience plus 2 years utilization/medical review, quality assurance, or home health experience or a combination of experience in clinical, utilization/medical review, quality assurance or home health experience totaling four years. Working knowledge of word processing software. Ability to work",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Denials & Appeals",NurseFern,2026-01-07T09:30:02.661921
REGISTERED NURSE (FULL TIME),9amHealth,2026-01-06,Remote,Remote,Full-time,,Must Be Licensed In: State Of Residency,$0 - $0,"We are looking for an RN to deliver patient centered health coaching and chronic disease management via chat, phone, and video. This role includes triaging symptoms, providing education on diabetes, hypertension, hyperlipidemia, and weight management, coordinating care with providers and cross functional teams, and documenting patient care accurately in a telehealth setting. For you, caring for people with chronic conditions like diabetes and obesity isn't a job, it's a calling. You live and breathe it. You feel a deep desire to be a force of positive change, for the individuals you care for, but also within the field of cardiometabolic health at large. You speak compassionately but earnestly, committing yourself fully to helping people understand their conditions, but also have faith in what's possible with the right support and resources. You act from a place of empathy, always: taking the time to ask tailored questions, and get into the weeds with people to find the right solutions for them. In turn, the people you care for see you as a confidante. They turn to you because they know you'll listen, and because they know that when they ask for help, you'll go the extra mile to help them thrive. Our Registered Nurse Clinical Care Specialists provide direct care and education to patients with chronic cardiometabolic conditions, working closely with our Providers. What you'll do Deliver patient centric health coaching that integrates medical needs with patient preferences. Triage patient reported symptoms and side effects according to internal protocols, escalating to Providers when appropriate. Provide comprehensive diabetes, hypertension, hyperlipidemia, and weight management care and education via chat, phone, and video. Coordinate care seamlessly between patients, providers, support teams, and cross-functional clinical team members. Create consults that align with 9amHealth's internal protocols for Providers. Document patient care accurately and consiste",https://app.nursefern.com,"Health Coach, Triage, Telehealth",NurseFern,2026-01-07T09:30:04.749256
PRE-AUTHORIZATION NURSE,Humana,2026-01-06,Remote,Remote,Full-time,Days,Must Be Licensed In: Oklahoma,"$71,100 - $97,800","The Pre-Authorization Nurse 2 reviews prior authorization requests for appropriate care and setting, following guidelines and policies, and approves services or forward requests to the appropriate stakeholder. The Pre-Authorization Nurse 2 work assignments are varied and frequently require interpretation and independent determination of the appropriate courses of action. The Pre-Authorization Nurse 2 completes medical necessity and level of care reviews for requested services using clinical judgment and refers to internal stakeholders for review depending on case findings. Responsibilities Sending and receiving telephonic calls averaging 50% communication with providers Educates providers on utilization and medical management processes Enters and maintains pertinent clinical information in various medical management systems Understands own work area professional concepts/standards, regulations, strategies and operating standards Makes decisions regarding own work approach/priorities and follows direction. Work is managed and often guided by precedent and/or documented procedures/regulations/professional standards with some interpretation. Use your skills to make an impact Required Qualifications Must Reside in Oklahoma Registered Nurse, licensed in Oklahoma without restrictions 3+ years of clinical nursing experience Intermediate to Advanced knowledge of MS Office including Word, Excel, PowerPoint, and Teams in a Windows based environment and an ability to quickly learn new systems and ability to troubleshoot and resolve basic technical difficulties in a remote environment Ability to work independently under general instructions and with a team Preferred Qualifications Health Plan experience working with large carriers Previous Medicare/Medicaid experience a plus Previous experience in pre-authorization, utilization management, case management, discharge planning and/or home health or rehab Experience working with MCG or Interqual guidelines Additional Inform",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Prior Authorization (PA)",NurseFern,2026-01-07T09:30:06.845681
NURSE AUDITOR 2,Humana,2026-01-06,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$78,400 - $107,800","The Nurse Auditor 2 performs clinical audit/validation processes to ensure that medical record documentation and diagnosis coding for services rendered is complete, compliant and accurate to support optimal reimbursement. The Nurse Auditor 2 work assignments are varied and frequently require interpretation and independent determination of the appropriate courses of action. The Nurse Auditor 2 validates and interprets medical documentation to ensure capture of all relevant coding. Applies clinical and coding experience to conduct a clinical validation review of the inpatient medical record to validate billed diagnoses. Understands department, segment, and organizational strategy and operating objectives, including their linkages to related areas. Makes decisions regarding own work methods, occasionally in ambiguous situations, and requires minimal direction and receives guidance where needed. Follows established guidelines/procedures. Use your skills to make an impact WORK STYLE: Remote/Work at Home. While this is a remote position, occasional travel to Humana's offices for training or meetings may be required. WORK HOURS: Typical business hours are Monday-Friday, 8 hours/day, 5 days/week. Associates are expected to start each day between 6AM and 9AM in their home time zone. Required Qualifications Active Registered Nurse (RN) license in the state they reside. Minimum of 2 consecutive years acute inpatient hospital care experience in critical, intensive care setting within the last 5 years (Not pediatrics or neonatal). For example: ICU, CCU, PCU, med-surg/adult units or a minimum of 2 years DRG Inpatient auditing. NOTE: Inpatient experience does not refer to any other levels of care such as ER, OR, Pre-op, PACU, L&D, mother-baby, behavioral health, SNF, care manager/discharge manager, LTC, rehab, outpatient or office/clinic visits such as wound care, oncology, radiology, interventional radiology, lab, hospice, or home health. In depth knowledge and critical u",https://app.nursefern.com,Quality,NurseFern,2026-01-07T09:30:08.932347
