job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
STELLA HEALTH NAVIGATOR - REGISTERED NURSE,Gallagher Bassett,2025-12-23,Remote,Remote,Full-time,Days,"Must Be Licensed In: California, State Of Residency","$64,000 - $96,000","Introduction At Gallagher Bassett, we're there when it matters most because helping people through challenging moments is more than just our job, it's our purpose. Every day, we help clients navigate complexity, support recovery, and deliver outcomes that make a real difference in people's lives. It takes empathy, precision, and a strong sense of partnership-and that's exactly what you'll find here. We're a team of fast-paced fixers, empathetic experts, and outcomes drivers - people who care deeply about doing the right thing and doing it well. Whether you're managing claims, supporting clients, or improving processes, you'll play a vital role in helping businesses and individuals move forward with confidence. Here, you'll be supported by a culture that values teamwork, encourages curiosity, and celebrates the impact of your work. Because when you're here, you're part of something bigger. You're part of a team that shows up, stands together, and leads with purpose. Overview The Stella Health Navigator (Registered Nurse) will work Monday - Friday, 8:00am - 5:00pm Pacific Time. The ideal candidate will be Spanish Bilingual and hold active CA state licensure. Stella Health Navigation aims to provide the guidance and care of a nurse to the plan members who need it the most. We simplify the healthcare journey, enhance partner solutions, and build trust-based relationships, supported by advanced analytics and integration with high-value partners. We are seeking a compassionate and knowledgeable Stella Health Navigator to join our team. The ideal candidate will play a crucial role in assisting our members with their health needs, understanding their health benefits, and connecting them to partner solutions. This position involves educating members on their health conditions, scheduling doctor appointments, and providing guidance on navigating the healthcare system. We offer a supportive work environment, opportunities for professional development, and a chance to ma",https://app.nursefern.com,Case Management (CM),NurseFern,2025-12-24T09:26:32.602339
"ONCOLOGY RESEARCH NURSING PROFESSIONAL (RN), SOLID-TUMOR CELLULAR THERAPY",Stanford Health Care,2025-12-23,Remote,Hybrid,Full-time,"Days, 8hr shifts",Must Be Licensed In: California,$83.98 - $111.27,"The Oncology Research Nursing Professional (ORNP) -is a Registered Nurse (RN) who works collaboratively with Clinical Research Staff including, but not limited to Physicians, Clinical Research Associates (CRA), APPs, Clinical Nurses, Pharmacists, and clinic staff to coordinate care for an assigned population of patients who are enrolled into cancer center clinical research trials. As the research expert of the multi-disciplinary team, the ORNP works independently and is accountable for the accurate conduct of their assigned cancer research protocol portfolio. Primary activities include educating the multi-disciplinary team on the protocol, setting up the operational workflows and ensuring the conduct of the research in adherence of good clinical practices. The ORNP works with the PIs on the assessment, management, and coordination of research patient care across the continuum of care (outpatient, inpatient and home) including triage of phone calls and proactive patient communication. The Oncology Research Nurse Professional -serves to educate patients and families on the clinical trial treatments, required testing, and protocol specific visits and expectations. Serves as lead for the disease center research portfolio and works with the Clinical Research Coordinator (CRCs) on the implementation, coordination, and documentation of trial specific requirements in alignment with all clinical trial and operational requirements. Locations Stanford Health Care What you will do Clinical Trial Management Collaborates with the investigator and serves as lead on study patient screening, eligibility determination and enrollment assessments on assigned clinical trials, including documentation of criteria specified in the clinical trial. Uses independent judgement to assess, identify, and prioritize clinical information to physician, NP, PA and other clinicians for patients who are being evaluated and/or enrolled in a clinical trial. Assesses and documents signs and symptoms",https://app.nursefern.com,Research Nurse,NurseFern,2025-12-24T09:26:34.728651
RN QUALITY & OUTCOMES COORDINATOR,AdventHealth,2025-12-23,Remote,On-site,Full-time,Days,Must Be Licensed In: Kansas,"$67,600 - $125,736","Schedule: Full time Shift: Day (United States of America) Address: 9100 W 74TH ST City: SHAWNEE MISSION State: Kansas Postal Code: 66204 Job Description: Coordinates meetings. Develops and utilizes databases. Other duties as assigned. Assists with regulatory accreditations and certifications. Collects, abstracts, compiles, analyzes, and communicates medical staff data for committees. Completes event report reviews and investigations. Coordinates QI/peer review meetings. Prepares and maintains documentation and correspondence. Prioritizes and executes projects. The expertise and experiences you'll need to succeed: QUALIFICATION REQUIREMENTS: Bachelor's of Nursing (Required)Basic Life Support - CPR Cert (BLS) - RQI Resuscitation Quality Improvement, Certified Professional in Healthcare Quality (CPHQ) - EV Accredited Issuing Body, Registered Nurse (RN) - EV Accredited Issuing Body Pay Range: $67,600.00 - $125,736.00 This facility is an equal opportunity employer and complies with federal, state and local anti-discrimination laws, regulations and ordinances.",https://app.nursefern.com,Quality,NurseFern,2025-12-24T09:26:36.811975
ECMO NURSE LIAISON,Boston Children's Hospital,2025-12-23,Remote,Remote,Full-time,Days,Must Be Licensed In: Massachusetts,"$132,683 - $212,296","At Boston Children's Hospital, the quality of our care - and our inclusive hospital working environment - lies in the diversity of our people. With patients from local communities and 160 countries around the world, we're committed to reflecting the spectrum of their cultures, while opening doors of opportunity for our team. Here, different talents pursue common goals. Voices are heard and ideas are shared. Join us, and discover how your unique contributions can change lives. Yours included. Department Summary: ECMO, which stands for extracorporeal membrane oxygenation, is an advanced technology that functions as a replacement for a critically ill child's heart and lungs. It's used to support a child who is awaiting surgery, or to give a child's vital organs time to recover from heart surgery or disease. Boston Children's Hospital is home to one of the largest pediatric ECMO programs in the world; we provide services to critically ill children in the New England region, and to those who are referred from other states and internationally. We serve between 50 and 60 patients with severe respiratory or cardiac problems each year. Since its establishment in 1984, the ECMO Program has supported more than 900 children. Throughout the 20-year history of the ECMO Program at Boston Children's, we have gained considerable expertise, minimized complications, and increased its success rate for survival to 60 percent, higher than the national average of around 40 percent. Key Responsibilities: Plans and organizes daily clinical and administrative responsibilities within the designated unit/program/service. Develops, recommends, and implements internal standards, policies, and procedures to improve quality of patient care in collaboration with ECMO clinical leadership. Develops and provides staff education/development programs in collaboration with unit specific nursing leadership. Performs clinical review of inpatients who are either at risk of requiring ECMO or have been expo",https://app.nursefern.com,Case Management (CM),NurseFern,2025-12-24T09:26:38.897951
"RN CASE MANAGER, TELEHEALTH",Navitus,2025-12-23,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$69,627 - $83,888","Navitus - Putting People First in Pharmacy - Navitus was founded as an alternative to traditional pharmacy benefit manager (PBM) models. We are committed to removing cost from the drug supply chain to make medications more affordable for the people who need them. At Navitus, our team members work in an environment that celebrates diversity, fosters creativity and encourages growth. We welcome new ideas and share a passion for excellent service to our customers and each other._____________________________________________________________________________________________________________________________________________________________________________________________________________. Current associates must use SSO login option at https://employees-navitus.icims.com/ to be considered for internal opportunities. Pay Range USD $69,627.00 - USD $83,888.00 /Yr. STAR Bonus % (At Risk Maximum) 5.00 - Salaried Non-Management except pharmacists Work Schedule Description (e.g. M-F 8am to 5pm) M-TH 9-5:30CT, F 8:30-5CT with once weekly rotating 10:30-7:00CT pm shift Remote Work Notification ATTENTION: Navitus is unable to offer remote work to residents of Alaska, Hawaii, Maine, Mississippi, New Hampshire, New Mexico, North Dakota, Rhode Island, South Carolina, South Dakota, West Virginia, and Wyoming. Overview Navitus Health Solutions is seeking a Telehealth RN Case Manager to join our team! The Telehealth RN Case Manager will be a key contributor to the success of our Clinical Engagement Center focused on improving member's health and wellness via tele-pharmacy and wellness coaching. This Telehealth RN is responsible for the delivery of the Medication Therapy Management (MTM) services for commercial and Medicare members. In addition, the Telehealth RN will assist in the development and execution of additional clinical outreach programs to exceed client expectations. Is this you? Find out more below! Responsibilities How do I make an impact on my team? Conduct medicati",https://app.nursefern.com,Case Management (CM),NurseFern,2025-12-24T09:26:40.977026
QUALITY IMPROVEMENT COORDINATOR/RN FOR WEEKEND DAYS- REMOTE,Sentara,2025-12-23,Remote,Remote,Full-time,"Days, 10hr shifts, Weekends","Must Be Licensed In: Virginia, Compact",$0 - $0,"Work Shift Weekend Days Overview: Sentara Health Plans is hiring an Quality Improvement Coordinator/RN- Remote! Status: Full-time, permanent position (40 hours) Standard working hours: Weekend Days, Friday to Monday. With Flexible start time between 6am to 9am (4x10 shift). Remote opportunities available in the following states: Alabama, Delaware, Florida, Georgia, Idaho, Indiana, Kansas, Louisiana, Maine, Maryland, Minnesota, Nebraska, Nevada, New Hampshire, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, Washington (state), West Virginia, Wisconsin, Wyoming. Primary responsibilities include: The Consultant is responsible for ensuring denial letters, along with other regulatory and accreditation work, are completed and meeting requirements as dictated by the governance and accreditation standards. Key responsibilities include completion of denial letters following accreditation, federal and state requirements, along with assisting with additional work to support BH UM's adherence to compliance and regulatory requirements. Education: Minimum of an Associate's or Trade School Degree REQUIRED Bachelors Degree in Nursing preferred Certification/Licensure Registered Nurse (RN) License (Compact/Multistate or Virginia) REQUIRED For Sentara Health Plans - In lieu of RN, Masters of Health Services Administration, Masters in Social Work (MSW), Masters in Business Administration (MBA) or Masters of Health Administration. Experience: 3 years of Quality Improvement experience REQUIRED 3 years of Clinical experience REQUIRED Knowledge and understanding of regulatory and accreditation processes REQUIRED Sentara Health Plans provides health plan coverage to close to one million members in Virginia. We offer a full suite of commercial products including employee-owned and employer-sponsored plans, as well as Individual & Family Health Plans, Employee Assistance Programs and plans s",https://app.nursefern.com,Quality,NurseFern,2025-12-24T09:26:43.062597
"COORDINATOR, MANAGED CARE I - BEHAVIORAL HEALTH/ SUBSTANCE ABUSE FOCUSED",BlueCross BlueShield of South Carolina,2025-12-23,Remote,Remote,Full-time,Days,Must Be Licensed In: South Carolina,$0 - $0,"Reviews and evaluates medical or behavioral eligibility regarding benefits and clinical criteria by applying clinical expertise, administrative policies, and established clinical criteria to service requests. Utilizes clinical proficiency and claims knowledge/analysis to assess, plan, implement, coordinate, monitor, and evaluate medical necessity and/or care plan compliance, options, and services required to support members in managing their health, chronic illness, or acute illness. Utilizes available resources to promote quality, cost effective outcomes. Description Why should you join the BlueCross BlueShield of South Carolina family of companies? Other companies come and go, but we've been part of the national landscape for more than seven decades, with our roots firmly embedded in the South Carolina community. We are the largest insurance company in South Carolina  and much more. We are one of the nation's leading administrators of government contracts. We operate one of the most sophisticated data processing centers in the Southeast. We also have a diverse family of subsidiary companies, allowing us to build on various business strengths. We deliver outstanding service to our customers. If you are dedicated to the same philosophy, consider joining our team! Position Purpose: Reviews and evaluates medical or behavioral eligibility regarding benefits and clinical criteria by applying clinical expertise, administrative policies, and established clinical criteria to service requests. Utilizes clinical proficiency and claims knowledge/analysis to assess, plan, implement, coordinate, monitor, and evaluate medical necessity and/or care plan compliance, options, and services required to support members in managing their health, chronic illness, or acute illness. Utilizes available resources to promote quality, cost effective outcomes. Location: This is a remote position. What You'll Do: Performs medical or behavioral review/authorization process. Ensure",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2025-12-24T09:26:45.143113
RN CLINICAL DOCUMENTATION SPECIALIST,Ensemble,2025-12-23,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Florida,$0 - $0,"***This is a hybrid position and candidates must be able to work on-site one day a week at Jupiter Medical Center in Jupiter, FL The CDI Specialist facilitates and obtains appropriate physician documentation for any patient clinical condition or procedure to support the appropriate severity of illness, expected risk of mortality, and complexity of care as documented in patient medical records. Extensive medical record review and interaction with physicians, nursing staff, other patient care givers and HIM coding professionals is done to ensure the documentation is complete and accurate. Job Responsibilities: Completes initial patient medical record review within 24-48 hours of patient's admission; completes subsequent reviews of patient's medical record reviews every 24-48 hours and enters review findings in CDE software system Assigns Principal diagnosis, CC/MCC (complication and comorbidity/major complication and comorbidity), evaluate for Severity of Illness (SOI) and Risk of Mortality (ROM) on all patients while in-house. Assigns working ICD-10-CM and PCS codes and DRG (Diagnosis Related Group) using encoder in CDE software. Clarifies with physicians regarding missing, unclear, unsupported or conflicting health record documentation by requesting and obtaining additional documentation from physicians when needed. Face to face physician interaction and written clarifications are used. Educates key healthcare providers such as physicians, nurse practitioners, allied health professionals, nursing and care coordination regarding clinical documentation improvement, documentation guidelines and the need for accurate and complete documentation in the health record. Partners with coding professionals to ensure accuracy of diagnostic and procedural data and completeness of supporting documentation to determine the working and final DRG assignment. Reviews DRG denial letters and writes denial appeal letters. Collaborates with care coordination, nursing staff and ot",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2025-12-24T09:26:47.223752
"CASE MANAGER NURSE, RN (PART-TIME)",Personify Health,2025-12-23,Remote,Remote,Part-time,Days,Must Be Licensed In: California,$36 - $38,"We are seeking Case Manager Nurse, RN to join our team on a part-time basis, working up to 25 hours per week. In this role, you will provide telephonic case management between providers, patients and caregivers to help ensure cost-effective, high-quality healthcare for health insurance plan participants. This position offers flexibility and is ideal for candidates looking for reduced hours while making an impact within the team. Evening and weekend availability may be required. What makes this role different At Personify Health we value and celebrate diversity, and we are committed to creating an inclusive environment for all employees. We believe in creating teams made up of individuals with various backgrounds, experiences, and perspectives. Why? Because diversity inspires innovation, collaboration, and challenges us to produce better solutions. But more than this, diversity is our strength, and a catalyst in our ability to change lives for the good. What You'll Actually Do Essential Functions/Responsibilities/Duties Contact patient and complete a thorough assessment, including physical, psychosocial, emotional, spiritual, environmental, and financial needs. Use claims processing tools to review and research paid claim data to develop a clinical picture of a member's health and identify for participation in appropriate programs. Develop treatment plan for standard and catastrophic cases in collaboration with the patient, caregivers or family, community resources and multi-disciplinary healthcare providers that include obtainable short- and long-term goals. Monitor interventions and evaluate the effectiveness of the treatment plan in a timely manner; report measurable outcomes that record effectiveness of interventions. Initiate and maintain contact with the patient/family, provider, employer, and multidisciplinary team as needed throughout the continuum of care. Advocate for the patient by facilitating the delivery of quality patient care, and by assisting",https://app.nursefern.com,Case Management (CM),NurseFern,2025-12-24T09:26:49.311609
NURSE CASE MGR I (CONTRACT),Elevance Health,2025-12-23,Remote,Remote,Contract,Days,Must Be Licensed In: Nevada,$29.57 - $41.77,"Anticipated Start Date: Jan 19, 2026 Please note this is the target date and is subject to change. BCForward will send official notice ahead of a confirmed start date. Primary duties may include, but are not limited to: Ensures member access to services appropriate to their health needs. Conducts assessments to identify individual needs and a specific care management plan to address objectives and goals as identified during assessment. Implements care plan by facilitating authorizations/referrals as appropriate within benefits structure or through extra-contractual arrangements. Coordinates internal and external resources to meet identified needs. Monitors and evaluates effectiveness of the care management plan and modifies as necessary. Interfaces with Medical Directors and Physician Advisors on the development of care management treatment plans. Negotiates rates of reimbursement, as applicable. Assists in problem solving with providers, claims or service issues Requirements: Requires BA/BS in a health related field and minimum of 3 years of clinical experience; or any combination of education and experience, which would provide an equivalent background. Current, unrestricted RN license in applicable state(s) required. Multi-state licensure is required if this individual is providing services in multiple states. Certification as a Case Manager is preferred. For URAC accredited areas the following applies: Requires BA/BS and 3 years of clinical care experience; or any combination of education and experience, which would provide an equivalent background. Current and active RN license required in applicable state(s). Multi-state licensure is required if this individual is providing services in multiple states. Certification as a Case Manager and a BS in a health or human services related field preferred. Job Type: Contract Additional Details: Remote, Work from home MON- FRI 8AM-5PM PST Elevance Health operates in a Hybrid Workforce Strategy. Unless s",https://app.nursefern.com,Case Management (CM),NurseFern,2025-12-24T09:26:51.389374
