job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"MANAGER OF CLINICAL DOCUMENTATION (CCDS REQUIRED), PARTIAL REMOTE - CLINICAL DATA MANAGEMENT",UTMB Health,2026-04-08,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Texas,$0 - $0 Salary,"Minimum Qualifications: Bachelor's degree or equivalent in a related field and 5 years of related experience. CCDS - Certified Clinical Documentation Specialist certification is required. Preferred Qualification: One (1) year of relevant managerial experience is highly desirable. CCS - Certified Coding Specialist certification Job Summary: The Manager of Clinical Documentation Integrity provides daily oversight to the Clinical Documentation Integrity Team. The CDI Manager will work in collaboration with CDI specialists, clinicians, coders, and all members of the healthcare team to ensure accurate and timely clinical documentation within the medical record. Job Duties: Supervision of all phases of the Clinical Documentation process, including: o Review processes of complex patients of different ages and development in acute and chronic disease states. o Education and communication plan. Provide direction for the provision of education to the medical staff and the healthcare team regarding clinical documentation opportunities, coding and reimbursement issues, as well as performance improvement methodologies. Assume responsibility for professional development through participation at workshops, conferences, and/or in-services and maintain appropriate records of participation. Understand and disseminate reports to appropriate administrative personnel indicating productivity and success of the CDI program. Adheres to internal controls and reporting structure. Performs related duties as required. Knowledge/Skills/Abilities: Excellent written and verbal communication skills. Agile leadership and management skills to promote the effectiveness of the CDI program. Knowledge of CDI fundamentals, Official Coding Guidelines, and common CDI key performance indicators. Salary Range: Actual salary commensurate with experience. Work Schedule: The position can be partially or mostly remote, to be deter",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-04-09T10:14:20.002869
PRE-AUTHORIZATION RN,,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: New York,"$90,000 - $110,000 Salary","Req #: 4036 Job ID: 15439 Job Location: New York, NY Zip Code: 10041 Category: Managed Care Nursing Agency: Elderplan Status: Regular Full-Time Office: Remote After Training Salary: $90,000.00 - $110,000.00 per year The challenges of affordable healthcare continue to create new opportunities. Elderplan and HomeFirst, our Medicare and Medicaid managed care health plans, are outstanding examples of how we are expanding services in response to our patients' and members' needs. These high-quality healthcare plans are designed to help keep people independent and living life on their own terms. Even in a non-clinical role, employees have an opportunity to make a positive impact on the quality of our health plan members' lives. The MJHS Difference At MJHS, we are more than a workplace; we are a supportive community committed to excellence, respect, and providing high-quality, personalized health care services. We foster collaboration, celebrate achievements, and promote fairness for all. Our contributions are recognized with comprehensive compensation and benefits, career development, and the opportunity for a healthy work-life balance, advancement within our organization and the fulfillment of having a lasting impact on the communities we serve. Benefits include: Sign-on Bonuses OR Student Loan Assistance for clinical staff FREE Online RN to BSN and MSN degree programs! Tuition Reimbursement for all full and part-time staff Dependent Tuition Reimbursement for clinical staff! Generous paid time off, including your birthday! Affordable and comprehensive medical, dental and vision coverage for employee and family members Two retirement plans! 403(b) AND Employer Paid Pension Flexible spending And MORE! MJHS companies are qualified employers under the Federal Government's Paid Student Loan Forgiveness Program (PSLF) Responsibilities: Processes all requests for services in accordance with Medicare and NYS Medicaid Guidelines as well as departmental criteria and guideli",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Prior Authorization (PA)",NurseFern,2026-04-09T10:14:22.117860
"CLINICAL GUIDE, BEHAVIORAL HEALTH TRIAGE RN",Rightway,2026-04-08,Remote,Remote,Full-time,,Must Be Licensed In: Compact,$34 - $40.86 Salary,"Under the general supervision of the Sr. Clinical Manager, the Clinical Guide Behavioral Health RN performs clinical triage, high-risk outreach, condition support, care planning, clinical education, and care coordination to support Rightway members in navigating and accessing care. This role supports members across both behavioral and physical health needs, including conditions such as anxiety, depression, and chronic disease. The RN serves as a trusted clinical advisor, guiding members to high-quality, appropriate care with the goal of improving clinical outcomes, enhancing the member experience, and reducing unnecessary healthcare utilization (e.g., avoidable ED visits) while promoting appropriate care settings such as primary care and behavioral health services. WHAT YOU'LL DO: Perform clinical triage using evidence-based protocols and algorithms to assess member needs and direct them to the appropriate level of care safely and efficiently Conduct proactive, data-driven outreach to high-risk, high-cost, rising-risk members and those with identified care gaps Engage members in clinical and behavioral health conversations to assess needs, risks, preferences, and barriers to care Provide behavioral health support, including education on conditions such as anxiety, depression, and stress-related disorders Conduct suicide risk assessments and apply de-escalation techniques when appropriate Identify and address barriers preventing members from accessing preventive, primary care, and behavioral health services Deliver clinical navigation support, including: Coordinate completion of screenings and follow-up care for high-risk members Accurately document symptoms, assessments, clinical guidance, and member responses in a timely manner Act as a member advocate and trusted healthcare advisor, supporting members throughout their care journey Promote a high-quality member experience and retention through longitudinal engagement and education Collaborate cross-functionally",https://app.nursefern.com,Triage,NurseFern,2026-04-09T10:14:24.225782
TRIAGE ANALYST,UnitedHealth Group,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: Arizona,$23.89 - $42.69 Hourly,"Requisition number: 2355314 Job category: Claims Primary location: Phoenix, AZ Date posted: 04/07/2026 Overtime status: Non-exempt Travel: No Share this job Facebook X LinkedIn Email This position is Remote in Arizona. If you are located within commutable distance to the office at 1 East Washington Street, Phoenix, AZ 85004., you will have the flexibility to work remotely* as you take on some tough challenges. At UnitedHealthcare, we're simplifying the health care experience, creating healthier communities and removing barriers to quality care. The work you do here impacts the lives of millions of people for the better. Come build the health care system of tomorrow, making it more responsive, affordable and optimized. Ready to make a difference? Join us to start Caring. Connecting. Growing together. For those who want to be a part of the future of health care, here's your opportunity. As part of our quality management team, you'll help assist the Clinical Quality Analyst with multiple aspects of quality of care (QOC) investigation which includes management of the regulatory Incident/Accident/Death (IAD) portal, opening and managing cases in the internal QOC data base, triaging cases and initiating medical record retrieval based upon clinical judgement. All the while, you'll be building your career with a leader and reaching for the highest levels of performance as you do your life's best work. This position is full-time (40 hours/week) Monday - Friday. Employees are required to have flexibility to work an 8-hour shift schedule during our normal business hours of (8:00am - 5:00pm MST). It may be necessary, given the business need, to work occasional overtime. Our office is located at 1 East Washington Street, Phoenix, AZ 85004. The position requires a minimum onsite presence of once every six weeks for meetings and office related work. Onsite requirements are subject to change based on business needs. Primary Responsibilities: Manage and triage QOC referrals",https://app.nursefern.com,"Triage, Quality",NurseFern,2026-04-09T10:14:28.419052
REGISTERED NURSE UTILIZATION COORDINATOR,Ascension,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$84,060.91 - $118,668.99 Salary","Location: Remote Facility: Ascension Care Management Insurance Department: Utilization Review Schedule: Day Shift | Full Time | Monday-Friday | some weekends or alternate shifts may be required Salary: $84,060.91 - $118,668.99 (per year) #LI-Remote #LI-AM2 Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 99,000+ associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150+ Places to Work in Healthcare and a Military-Friendly Gold Employer, you'll find an inclusive and supportive environment where your contributions truly matter. Benefits that help you thrive Comprehensive health coverage:medical, dental, vision, prescription coverage and HSA/FSA options Financial security & retirement: employer-matched 403(b), planning and hardship resources, disability and life insurance Time to recharge: pro-rated paid time off (PTO) and holidays Career growth: Ascension-paid tuition (Vocare), reimbursement, ongoing professional development and online learning Emotional well-being: Employee Assistance Program, counseling and peer support, spiritual care and stress management resources Family support:parental leave, adoption assistance and family benefits Other benefits: optional legal and pet insurance, transportation savings and more Benefit options and eligibility vary by position, scheduled hours and location. Benefits are subject to change at any time. Your recruiter will provide the most up-to-date details during the hiring process. How you'll make an impact in this role Comprehensive Clinical Review: Conduct prospective, concurrent, and retrospective medical necessity reviews for admissions and service requests to ensure alignment with clinical criteria and reimbursement policies. Complex Case Navigation: Provide high-level case managemen",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-04-09T10:14:30.515675
REGISTERED NURSE - CLINICAL REVIEWER,Liberty Healthcare,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: Nebraska,$0 - $0 Salary,"Registered Nurses are encouraged to consider a full-time Clinical Reviewer position with Liberty Healthcare. As a Clinical Reviewer, you will be an active contributor with a large-scale program which endeavors to enrich the lives of older adults and people who are living with developmental disabilities. Your role will focus on the review and analysis of health information of recipients of Medicaid HCBS waiver services, and your day-to-day responsibilities will include: Reviewing medical records and personal health information Conducting root cause analyses of critical incidents and deaths Forming objective evidence-based opinions Writing detailed reports Leading and participating in committee and team meetings Providing technical assistance and training Collaborating with stakeholders This is a remote-first position which will primarily allow you to work in your home office with an occasional need to attend in-person meetings in Nebraska. This is a non-direct care role which does not involve patient contact or nursing care. As a valued full-time employee of Liberty Healthcare and Clinical Reviewer, you can expect: $80,000 annual salary Health insurance, dental insurance, vision insurance, life insurance, and disability insurance 30 days of paid time off each year for holidays, vacation, sick leave, and personal days Health Savings Account, 401k plan, and other perks Full details on Liberty's benefits plan are available at www.libertyhealthcare.com/upload/138.pdf You are a good fit for this position if you possess the following: Professionally licensed as a Registered Nurse in Nebraska Experience providing nursing services to older adults and people who are living with developmental disabilities Knowledge of quality assurance methodologies Outstanding analytical and report writing skills Nebraska residency Liberty Healthcare is an equal opportunity employer committed to diversity, equity, and inclusion. Our organization is composed of, and proudly serves, peo",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Quality",NurseFern,2026-04-09T10:14:32.616499
WEEKEND PATIENT CARE COORDINATOR - RN OR LPN,Centerwell,2026-04-08,Remote,On-site,Part-time,Weekends,Must Be Licensed In: North Carolina,"$59,300 - $80,900 Salary","Become a part of our caring community As a Patient Care Coordinator, you will: Develop/maintain contact with key hospital, skilled nursing, assisted living facility discharge planning services and/or management to provide ongoing updates on Company's services available in a market. Primarily conduct facility visits at the physicians' request to assist program clinical team in determining eligibility. Ensure effective communication and collaboration with program staff and other field sales resources via weekly meetings. Actively participate in weekly program business development meetings, bringing relevant data, reports, as well as information regarding changes within accounts and referral sources. Assist program in timely processing of physician orders as directed. Use your skills to make an impact Required Experience/Skills: RN/LPN/LVN license. Must have strong knowledge of governmental regulations, Medicare eligibility requirements, comprehensive understanding of potential care plan needs for the patient and coordination of necessary resources. Excellent customer service, account development capabilities, organization, time management, problem-solving, communication and selling skills. Preferred Experience/Skills: Bachelor's of Science in Nursing preferred. A minimum of three years clinical experience preferred. Scheduled Weekly Hours 1 Pay Range The compensation range below reflects a good faith estimate of starting base pay for full time (40 hours per week) employment at the time of posting. The pay range may be higher or lower based on geographic location and individual pay will vary based on demonstrated job related skills, knowledge, experience, education, certifications, etc. $59,300 - $80,900 per year Description of Benefits Humana, Inc. and its affiliated subsidiaries (collectively, ""Humana"") offers benefits for limited term, variable schedule and per diem associates which are designed to support whole-person well-being. Among these b",https://app.nursefern.com,"Case Management (CM), Sales",NurseFern,2026-04-09T10:14:34.717089
"CASE MANAGER - SPARTA, WI",Humana,2026-04-08,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Wisconsin,"$53,700 - $72,600 Salary","Become a part of our caring community and help us put health first Join Humana as a Case Manager within the Inclusa/Humana team, where you will serve members in the Wisconsin Family Care (FC) program. Reporting to the Manager of Care Coaching, you will provide comprehensive case management services to frail elders and adults with intellectual, developmental, or physical disabilities. Main responsibilities: Assess members health and safety needs to identify their strengths, interests, and preferences to develop a comprehensive Member Care Plan (MCP) Coordinate with a Field Care Nurse to provide services that address members' health and safety needs, ensuring the team provides support in the least restrictive environment following the MCP Conduct face-to-face social assessments with members upon enrollment and at minimum, every six months, typically at the member's residence Conduct quarterly in-person visits and maintain monthly contact with members by phone Arrange support services for members, including those related to social integration, community resources, employment, housing, and other non-medical needs Ensure cost-effective service delivery Evaluate risk factors and provide education to members Maintain accurate documentation including case notes, service authorizations, and updates to the MCP. Use your skills to make an impact Required Qualifications You should meet one of the following: Bachelor's degree in human services or a related field, with at least 1 year of experience serving frail elders or adults with intellectual, developmental, or physical disabilities Bachelor's degree in another field with at least 3 years of experience serving frail elders or adults with intellectual, developmental or physical disabilities Preferred Qualifications Case Management experience Experience with electronic case note documentation Knowledge of community health and social service agencies and additional community resources Work Location: La Crosse, Sparta, T",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-09T10:14:36.821766
PROGRAM MANAGEMENT SENIOR ANALYST (RN),Cigna,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$33 - $56 Hourly,"The Program Management Senior Analyst (RN) is responsible for managing and supporting complex clinical and operational programs. This role serves as a strategic liaison between internal stakeholders and external partners, leveraging registered nursing expertise to ensure program effectiveness, quality outcomes, and continuous improvement in alignment with The Cigna Group's objectives. Key Responsibilities * Serve as the primary point of contact for assigned clinical programs and external partners, including pharmaceutical manufacturers and HUB services. * Manage end-to-end program performance, health, and outcomes using defined metrics and service-level indicators. * Apply RN clinical expertise to support program design, education, issue resolution, and operational decision-making. * Act as escalation lead for complex or sensitive issues, facilitating resolution through professional and effective communication. * Research, analyze, and interpret data to identify trends, perform root-cause analysis, and drive process improvement initiatives. * Prepare and deliver presentations, reports, and program updates, including leadership reviews and quarterly business reviews (QBRs). * Collaborate across matrixed teams, serving as a change agent in a dynamic environment. * Ensure compliance with organizational policies, quality standards, and confidentiality requirements. Qualifications * Active Registered Nurse (RN) license in state of residence. * Bachelor's degree in Nursing preferred . * 2+ years of experience in program management, clinical operations, specialty pharmacy, or healthcare program support. * Experience working with pharmaceutical manufacturers, HUB services, or healthcare partners preferred. * Demonstrated experience managing escalations and complex stakeholder interactions. Core Competencies * Strong analytical, critical thinking, and problem-solving skills. * Exceptional written and verbal communication skills, with the ability to influence",https://app.nursefern.com,Quality,NurseFern,2026-04-09T10:14:38.918584
"BILINGUAL RN CARE MANAGER - REMOTE, NATIONWIDE",Humana,2026-04-08,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$71,100 - $97,800 Salary","The Care Manager, Telephonic Nurse 2 employs a variety of strategies, approaches and techniques to manage a member's physical, environmental and psycho-social health issues. Identifies and resolves barriers that hinder effective care. Ensures patient is progressing towards desired outcomes by continuously monitoring patient care through assessments and/or evaluations. The first 4 weeks of training will be from 8:30AM to 5:00PM EST. No time off is permitted during the first month of training. Following training, the start time is 10:00AM EST. Our nurses are titled Care Managers, because our case management services are centered on the person rather than the condition. We contact members with multiple chronic conditions as well as financial and functional barriers in order to assist them in achieving and maintaining optimum health. We provide telephonic outreach to assess and support their health, offering education, identifying resources, and helping remove barriers to achieving health and independence, while using a multidisciplinary team. This position will be part of our Special Needs Program (SNP) team. All of our SNP RN Care Managers are work at home associates, working from a dedicated home office space. Work at home care managers are responsible for meeting quality and productivity measures daily and maintaining working home internet at all time with demonstrated advanced communication and interpersonal skills. This is a very compliance driven and highly visible program at Humana. The nature of the work requires telephonic interaction with members during the majority of the business day, primarily through an auto dialer system. Environment is fast paced and requires ability to engage quickly with member while concurrently navigating multiple computer applications. Due to the auto dialer process and compliance needs of the business there is limited day to day flexibility in care manager's schedule. Duties: Telephonically assess Medicare, Medicaid, and/",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-09T10:14:41.020722
