job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN INFORMATICIST,,2026-06-17,Remote,On-site,Full-time,Days,Must Be Licensed In: Texas,,"Under general supervision of the Director, the Clinical Informaticist provides technical information systems knowledge with implementing and maintaining clinical information systems. Participates in development (database/application), training, troubleshooting, testing, and researching of clinical information systems. Cross trains for all applications to maintain and support system. Participates in clinical systems implementation cycle (planning, design, testing, validation, documentation, and ongoing support.). Works collaboratively with users of clinical information systems in both clinical and non-clinical areas as well as with Information Systems. Collaborates with appropriate departments to develop and maintain a technology plan that supports organization's needs. Participates in assessment, documentation, training, testing, and optimization of workflow/clinical systems. ESSENTIAL JOB FUNCTIONS Every effort has been made to make this job description as complete as possible. However, it in no way states or implies that these are the only duties the incumbent will be required to perform. The omission of specific statements of duties does not exclude them from the position if the work is similar, related or is a logical assignment to the position. Serves as liaison between the clinical departments and Information Systems while collaborating with Nurse Informaticist. Participates in design, build, validation/testing, and implementation of clinical systems. Directs and prioritizes workload depending on project timelines and organization/departmental needs. Participates in broader IT functions as required. Primarily responsible for outpatient EMR systems managed by HMH. Assists, develops, and provides ongoing education/training for clinical information system applications and workflow process changes. Collaborates to problem solve, appropriately troubleshooting clinical systems. Maintain ongoing knowledge and understanding of regulatory requirements. Participa",https://app.nursefern.com,Nursing Informatics,NurseFern,2026-06-18T12:27:54.684718
"QUALITY UTILIZATION SPECIALIST FULL-TIME, DAYS, HYBRID ($4,000 SIGN-ON BONUS)",Northwestern Medicine,2026-06-17,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Illinois,$38.5 - $61.6 Hourly,"The salary range for this position is $38.50 - $61.60 (Hourly Rate) Placement within the salary range is dependent on several factors such as relevant work experience and internal equity. For positions represented by a labor union, placement within the salary range is guided by the rules outlined in the collective bargaining agreement. We offer a wide range of benefits that provide employees with tools and resources to improve their physical, emotional, and financial well-being while providing protection for unexpected life events. Please visit our Benefits(opens in new window) section located at jobs.nm.org/benefits to learn more. Northwestern Medicine is powered by a community of colleagues who are purpose-driven and committed to our mission to deliver world-class care. Here, you'll work alongside some of the best clinical talent in the nation leading the way in medical innovation and breakthrough research with Northwestern University Feinberg School of Medicine. We recognize where you've been, and we support where you're headed. We celebrate diverse perspectives and experiences, which fuel our commitment to equity and culture of service. Grow your career with comprehensive training and development opportunities, mentorship programs, educational support and student loan repayment. Create the life you envision for yourself with flexible work options, a Reimbursable Well-Being Fund and a Total Rewards package that support your physical, mental, emotional, and financial well-being. Make a difference through volunteer opportunities we offer in local communities and drive inclusive change through our workforce-led resource groups. From discovery to delivery, come help us shape the future of medicine. Benefits: $10,000 Tuition Reimbursement per year ($5,700 part-time) $10,000 Student Loan Repayment ($5,000 part-time) $1,000 Professional Development per year ($500 part-time) $250 Wellbeing Fund per year ($125 for part-time) Matching 401(k) Excellent medical, d",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Quality",NurseFern,2026-06-18T12:27:56.813583
"CASE MANAGER, RN - CASE MANAGEMENT - PER DIEM 8 HOUR DAYS (NON-EXEMPT) (UNION)",USC,2026-06-17,Remote,On-site,PRN/Per Diem,"Days, 8hr shifts",Must Be Licensed In: California,$47.31 - $100 Hourly,"In collaboration with the interdisciplinary team, provides care coordination services evaluating options and services required to meet an individual's health care needs to promote cost-effective, quality outcomes. Serves as a consultant to members of the health care team in the management of specific patient populations. The RN case manager role integrates the functions of utilization management, quality management, discharge planning assessment, and coordination of post-hospital care services, including transfers to an alternative level of care. Essential Duties: Clinical Care Coordination * Able to effectively manage a case load of 18-20 patients * Utilizes the on line Work list to manage daily assigned caseload. * Assess physical and biopsychosocial needs of the patient through clinical assessment and utilizing data from multiple sources. * Analyze and interpret data in collaboration with patient, family, physician, health care team to develop a plan of care. * Ensures that a physician specific plan of care is in place for all patients. * Actively participates in interdisciplinary meetings. * Initiates a discharge planning assessment within 24 business hours of admission and documents in computer system. * Assesses ongoing discharge planning needs and documents is computer system as changes to the plan occur. * Demonstrates collaborative working relationship with social workers to ensure patient psychosocial needs are met. * Participates in physician and unit rounds. * Completes Medicare One Day Stay forms timely. * Completes disposition form for medicare patients timely. Consultant * Demonstrates sound clinical knowledge base. * Serves as a consultant to the health care team to identify financial issues that may affect care. * Participates in the education of health care team members on current healthcare issues impacting practice patterns and reimbursement. * Educates physicians and health care team on observation status, as appropriate. Leadership * Represen",https://app.nursefern.com,Case Management (CM),NurseFern,2026-06-18T12:27:58.914325
"TEAM LEAD, RN QUALITY ASSURANCE",Thyme Care,2026-06-17,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$105,000 - $105,000 Salary","This role sits within the nursing vertical of Thyme Care's Quality, Training and Development org. As Team Lead, RN Quality Assurance, you will serve as a frontline people manager and operational partner to the Quality Manager, helping the team run with consistency, surface the right data, and continuously improve the quality of care delivered by Thyme Care's nursing team. You manage the nurses who conduct quality reviews; you do not manage the nurses who deliver direct care. Manage and support a team of RN quality reviewers: Provide day-to-day people management for a team of nurses conducting quality audits and chart reviews, including workload oversight, performance feedback, onboarding, and ongoing coaching. Serve as the first point of escalation for team questions and operational issues. Identify and report on clinical quality trends: Analyze chart audit findings, documentation reviews, and quality data to identify patterns and trends across the nursing team. Synthesize findings into clear, actionable summaries and present them to the Quality Manager on a regular cadence to inform improvement priorities. Collect, organize, and maintain quality data: Own the collection and management of quality audit data, ensuring records are accurate, complete, and consistently documented. Maintain dashboards and trackers that give the Quality Manager and org leadership real-time visibility into team performance and quality indicators. Support the Quality Manager in executing the quality program: Act as an operational extension of the Quality Manager, taking on delegated workstreams, preparing materials for quality reviews and team meetings, tracking follow-through on identified issues, and keeping the team's work moving between leadership touchpoints. Conduct and coordinate chart audits and peer reviews: Participate in and help coordinate structured chart audit and peer review cycles, applying clinical documentation standards and medical necessity criteria consistently acr",https://app.nursefern.com,Quality,NurseFern,2026-06-18T12:28:01.017065
TRIAGE NURSE-VASCULAR SURGERY HUNTLEY FULL TIME DAYS,Northwestern Medicine,2026-06-17,Remote,On-site,Full-time,Days,Must Be Licensed In: Illinois,$34.5 - $55.2 Hourly,"The salary range for this position is $34.50 - $55.20 (Hourly Rate) Placement within the salary range is dependent on several factors such as relevant work experience and internal equity. For positions represented by a labor union, placement within the salary range is guided by the rules outlined in the collective bargaining agreement. We offer a wide range of benefits that provide employees with tools and resources to improve their physical, emotional, and financial well-being while providing protection for unexpected life events. Please visit our Benefits(opens in new window) section located at jobs.nm.org/benefits to learn more. Northwestern Medicine is powered by a community of colleagues who are purpose-driven and committed to our mission to deliver world-class care. Here, you'll work alongside some of the best clinical talent in the nation leading the way in medical innovation and breakthrough research with Northwestern University Feinberg School of Medicine. We recognize where you've been, and we support where you're headed. We celebrate diverse perspectives and experiences, which fuel our commitment to equity and culture of service. Grow your career with comprehensive training and development opportunities, mentorship programs, educational support and student loan repayment. Create the life you envision for yourself with flexible work options, a Reimbursable Well-Being Fund and a Total Rewards package that support your physical, mental, emotional, and financial well-being. Make a difference through volunteer opportunities we offer in local communities and drive inclusive change through our workforce-led resource groups. From discovery to delivery, come help us shape the future of medicine. Benefits: $10,000 Tuition Reimbursement per year ($5,700 part-time) $10,000 Student Loan Repayment ($5,000 part-time) $1,000 Professional Development per year ($500 part-time) $250 Wellbeing Fund per year ($125 for part-time) Matching 401(k) Excellent medical, d",https://app.nursefern.com,Triage,NurseFern,2026-06-18T12:28:03.111800
"REGISTERED NURSE, TRANSFER CENTER",,2026-06-17,Remote,On-site,Full-time,"Days, Evenings, Nights",Must Be Licensed In: Mississippi,$0 - $0 Salary,"Job ID: 000FLR Tupelo Nursing - TRANSFER CENTER Full Time - Variable Posting Description We believe a career is more than just a career - it's a calling. Our teammates' ""True North"" is what calls them to health care; it's their passion. At North Mississippi Health Services, we believe in helping you leverage and connect that passion with a much greater purpose that impacts people you know and love. Job Description Job Summary: In an effort to provide complete customer satisfaction, this position should accurately listen and respond appropriately to requests made by transferring physicians, hospitals, and peers. To ensure patients are assigned rooms in an expedient manner, this position will utilize all critical resources within the organization to expedite this process. This position should give high priority to customer service and complete customer satisfaction. This position must ensure all paperwork and computer entry is checked for accuracy and continually enhances their knowledge regarding processes. This position will coordinate the successful transfer and placement of patients entering via the Patient Logistics Command Center access. This position will effectively communicate with the surgery department, emergency department, nursing units, physician offices, and outlying facilities to ensure appropriate placement of patients in a timely manner. This position must be able to adjust through a rapidly changing environment. This position will participate in personal and professional growth, development, and continuous improvement in all critical success factors of people, service, quality, financial, and growth. This position will be required to work weekends, and holidays. Customer Relations: This position is responsible for demonstrating the delivery of the CARES concept (compassion, accountability, respect, excellence, smile) in all interactions between the Patient Logistics Command Center and all physicians, internal customers, and external customers. Bu",https://app.nursefern.com,,NurseFern,2026-06-18T12:28:05.213581
COORDINATOR-RN UTILIZATION (NE),,2026-06-17,Remote,On-site,Full-time,Days,Must Be Licensed In: Mississippi,$0 - $0 Salary,"Job ID: 000FWI Tupelo Professionals - UTILIZATION MANAGEMENT Full Time - Day Posting Description We believe a career is more than just a career - it's a calling. Our teammates' ""True North"" is what calls them to health care; it's their passion. At North Mississippi Health Services, we believe in helping you leverage and connect that passion with a much greater purpose that impacts people you know and love. Coordinates: Consults with physician services Utilizes clinical diagnostics, physician documentation and non-physician clinical guidelines to facilitate status determination of inpatient, outpatient or outpatient observation. Coordinates final status with admitting and attending physicians Performs initial and concurrent clinical reviews as indicated by payer and patient clinical needs Inpatient and/or outpatient notification and precertification of services to payers Facilitates peer to peer, written reconsiderations or appeals throughout all denial cycle as appropriate Facilitates appropriate observation utilization Consults with patient financial services Educations: Provides education and literature to physician services regarding IPPS and OPPS Educates physicians and other care team member on level of care criteria and other third party payer requirements Reporting/Recordkeeping: Updates patient's medical records as required Shares medical necessity documentation with payers to facilitate reimbursement Regulation: Adheres to NMHS/NMMC Policies/Procedures/Guidelines Complies with applicable Local/State/Federal policies/procedures/guideline/regulations/laws/statues Associates Degree in Nursing, required; Bachelor's Degree preferred Licensed as a Registered Nurse by the Mississippi Board of Nursing; required Minimum of 5 years clinical and/or healthcare experience; required Excellent organizational and communication (written and verbal) skills; required Knowledge of various payer sources, federal/state laws/regulations, and cost containment; required Certifie",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-06-18T12:28:07.301551
"NURSE PRACTITIONER - REMOTE WITHIN MN, CO, MA, ME, RI, OR VT (TELEHEALTH) PART TIME",Planned Parenthood North Central States,2026-06-17,Remote,Remote,Part-time,Days,"Must Be Licensed In: Colorado, Maine, Massachusetts, Minnesota, Rhode Island, Vermont",$48 - $60 Hourly,"Nurse Practitioner - Remote within MN, CO, MA, ME, RI, or VT (Telehealth) (Nurse Practitioner, Advanced Practice Registered Nurse, Physician Assistant, Clinician) Pay: The anticipated salary range for this position is $48-$60 per hour, depending on experience and qualifications. Compensation is determined based on a variety of factors, including relevant work experience, the skills required for the role, internal equity, market competitiveness, and budget considerations. We are committed to ensuring fair and competitive pay for all employees Schedule: Part-time, 24 hours per week. Eligible for full benefits! Clinic hours: Varied 4-8 hour shifts. Monday-Friday between 7:45am-8:15pm CST. Saturday and Sunday between 9:45am-6:30pm CST. Evenings and weekends assigned on rotation. Location: Remote within MN, CO, MA, ME, RI, or VT Job type: Hourly/Non-Exempt Union Membership: This position is represented by SEIU. Questions? Contact Jobs@ppncs.org. Job Summary: Under general administrative supervision of the Telehealth Advanced Practice Clinician (APC) Manager & Telehealth Manager, clinical supervision of and collaboration with the Telehealth APC Manager, Associate Medical Director of Family Planning, the Chief Medical Officer and Program Directors, the Telehealth Clinician provides virtual clinical services, including reproductive and sexual health care, to patients of the PPNCS Virtual Clinics through a direct-to consumer telehealth model of care, site-to-site telehealth support for health centers, and an asynchronous, text-based Telehealth delivery model. Clinicians are advocates in implementing our mission of ""Advancing and protecting sexual and reproductive healthcare for all."" They may perform other related duties to support Telehealth operations as assigned. Benefits and Perks: We offer a comprehensive benefits package, including: Medical, Dental & Vision Insurance with equity-based premium tiers Free, virtual primary care for all employees enrolled i",https://app.nursefern.com,Telehealth,NurseFern,2026-06-18T12:28:09.403618
ADVICE LINE RN - OBGYN JEFFERSON STREET,,2026-06-17,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Virginia,$0 - $0 Salary,"Employment Status: Full time Shift: Day (United States of America) Facility: 902 S Jefferson St - Roanoke Requisition Number: R160789 Advice Line RN - OBGYN Jefferson Street (Open) How You'll Help Transform Healthcare: The RN Advice Line provides triage support for incoming calls, coordinates patient care needs, and supports clinical decision making through assessment and communication. The RN Advice Line Triages incoming clinical calls and provides nursing coordination for patients of all ages. Assesses caller needs, gathers clinical information, and determines appropriate care actions. Provides patient education and guidance, determining urgency of care and appropriate level of service. Documents all encounters accurately and timely in the electronic medical record. Coordinates communication of physician orders to clinical staff and updates scheduling as needed. Monitors laboratory orders and results, ensuring timely collection, reporting, and follow-up actions. Communicates lab results and treatment changes to providers and patients. Collaborates with administrative and billing staff to ensure completion of orders and care plans. Serves as a resource for referrals, clinical review, and coordination of patient services. Addresses customer concerns, resolves issues, and escalates when necessary to leadership. Collaborates with clinical leaders to support staff competency and development. Participates in performance improvement activities, including chart review and data collection. Supports home visits or clinical care delivery as needed based on operational demand. Uses critical thinking and multitasking skills to manage multiple calls and priorities simultaneously. Schedules appointments, processes referrals, and collects patient demographic and insurance information. Provides medication refill support and answers patient clinical questions. Utilizes electronic systems to document care and support communication across teams. Serves as a patient advocate and pr",https://app.nursefern.com,Triage,NurseFern,2026-06-18T12:28:11.497171
"UM CLINICAL SPECIALIST RN-PHYSICAL HEALTH (FULL-TIME REMOTE, NC BASED)",,2026-06-17,Remote,Remote,Full-time,Days,Must Be Licensed In: North Carolina,"$68,227 - $86,990 Salary","The Utilization Management (UM) Clinical Specialist RN for physical health (PH) independently assesses the medical necessity of inpatient admissions, outpatient services, surgical and diagnostic procedures, and out of network services, monitors consumer treatment through ongoing and continuous review to ensure that services are delivered based on consumer need and established clinical guidelines, and identifies and follows-up on clinical cases of concern and high-risk/special needs consumers to ensure enrollees are linked to appropriate treatment resources. The UM Clinical Specialist RN - PH may represent the unit in cross agency collaborative needs. This position is full-time remote. Selected candidate must reside in North Carolina and be willing to travel to one of the offices for onsite team meetings as needed. Responsibilities & Duties Assesses the medical necessity of services Independently conduct medical necessity reviews of service requests submitted by service providers against developed clinical guidelines within contractually mandated turn-around times Ensure authorized services address appropriate service needs, intensity of service outcomes, and alternatives for consumers Provide a consistent application of medical necessity criteria for physical health services that promotes a holistic review of the member's needs Conduct pre-certification, concurrent, and retrospective reviews to ensure compliance with medical policy, member eligibility, benefits, and contracts Conduct utilization reviews to monitor adherence to clinical practice guidelines and best practice standards Notify members of adverse benefit determinations while preserving members' Due Process rights Ensure compliance with performance measures outlined within all accrediting body standards Perform other related duties as required by the immediate supervisor or other designated Alliance Health administrators Compliance Comply with utilization management and quality improvement policie",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-06-18T12:28:13.593036
