job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
Weekend Patient Care Coordinator - RN or LPN,Centerwell,2026-04-06,,On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,"$59,300 - $80,900","Become a part of our caring communityAs a Patient Care Coordinator, you will:Develop/maintain contact with key hospital, skilled nursing, assisted living facility discharge planning services and/or management to provide ongoing updates on Company's services available in a market.Primarily conduct facility visits at the physicians' request to assist program clinical team in determining eligibility.Ensure effective communication and collaboration with program staff and other field sales resources via weekly meetings. Actively participate in weekly program business development meetings, bringing relevant data, reports, as well as information regarding changes within accounts and referral sources.Assist program in timely processing of physician orders as directed.Use your skills to make an impactRequired Experience/Skills:RN/LPN/LVN license.Must have strong knowledge of governmental regulations, Medicare eligibility requirements, comprehensive understanding of potential care plan needs for the patient and coordination of necessary resources.Excellent customer service, account development capabilities, organization, time management, problem-solving, communication and selling skills.Preferred Experience/Skills:Bachelor's of Science in Nursing preferred.A minimum of three years clinical experience preferred.Scheduled Weekly Hours1Pay RangeThe compensation range below reflects a good faith estimate of starting base pay for full time (40 hours per week) employment at the time of posting. The pay range may be higher or lower based on geographic location and individual pay will vary based on demonstrated job related skills, knowledge, experience, education, certifications, etc.$59,300 - $80,900 per yearDescription of BenefitsHumana, Inc. and its affiliated subsidiaries (collectively, ""Humana"") offers benefits for limited term, variable schedule and per diem associates which are designed to support whole-person well-being. Among these benefits, Humana provides paid time off, 401(k) retirement savings plan, employee assistance program, business travel and accident.About UsAbout CenterWell Home Health: CenterWell Home Health specializes in personalized, comprehensive home care for patients managing a chronic condition or recovering from injury, illness, surgery or hospitalization. Our care teams include nurses, physical therapists, occupational therapists, speech-language pathologists, home health aides, and medical social workers - all working together to help patients rehabilitate, recover and regain their independence so they can live healthier and happier lives.About CenterWell, a Humana company: CenterWell is a leading healthcare services business focused on creating integrated and differentiated experiences that put our patients at the center of everything we do. The result is high-quality healthcare that is accessible, comprehensive and, most of all, personalized. As the largest provider of senior-focused primary care, a leading provider of home healthcare and a leading integrated home delivery, specialty, hospice and retail pharmacy, CenterWell is focused on whole health and addressing the physical, emotional and social wellness of our patients. CenterWell is part of Humana Inc. (NYSE: HUM). Learn more about what we offer at CenterWell.com.Equal Opportunity EmployerIt is the policy of Humana not to discriminate against any employee or applicant for employment because of race, color, religion, sex, sexual orientation, gender identity, national origin, age, marital status, genetic information, disability or protected veteran status. It is also the policy of Humana to take affirmative action, in compliance with Section 503 of the Rehabilitation Act and VEVRAA, to employ and to advance in employment individuals with disability or protected veteran status, and to base all employment decisions only on valid job requirements. This policy shall apply to all employment actions, including but not limited to recruitment, hiring, upgrading, promotion, transfer, demotion, layoff, recall, termination, rates of pay or other forms of compensation and selection for training, including apprenticeship, at all levels of employment.",https://click.appcast.io/t/C3Ir19RKhBxC0nHLGY5gSIp8iKq_OPTTAet1Ow9rNRQ8pf4EIEptkNwRfjGITydN,"Clinical Coordinator | Navigator, Entry Level, Home Health, Licensed Practical Nurse | LPN | LVN, Registered Nurse | RN, Sales, Sponsored",Remote Nurse Connection,2026-04-07T10:08:13.125662
CLINICAL NURSE MANAGER,Bridge Prenatal,2026-04-06,Remote,Remote,Full-time,Days,Must Be Licensed In: California,"$120,000 - $140,000 Salary","To apply email your resume to Cynthia Kilroy (Fractional COO) - email: ckilroy@bridgeprenatal.org. Role Summary The Clinical Nurse Manager reporting to the Director of Operations is a data-driven, execution-oriented clinical leader responsible for managing and developing a high-performing nursing team while actively delivering prenatal and postpartum care. This role operates as a player-coach, balancing direct clinical responsibilities with structured team management, operational execution, and performance accountability. This leader brings a growth mindset, strong comfort with technology, and the ability to use data and performance metrics to drive decisions, prioritize work, and continuously improve outcomes. The Clinical Nurse Manager ensures Bridge Prenatal's care model is delivered consistently, efficiently, and at scale through clear processes, disciplined execution, and accountability frameworks. Work Allocation Includes:  Clinical Management/Oversight  Operations Growth  Delivery of Direct Patient Care Core Responsibilities Clinical Leadership & Care Delivery * Provide direct prenatal and postpartum nursing care as part of the Bridge Prenatal care model, including assessments, education, care planning, and coordination. * Serve as a clinical escalation point for complex cases, risk stratification, and care plan adjustments. * Ensure care delivery aligns with evidence-based guidelines, Medi-Cal ECM requirements, health plan contracts, and internal clinical protocols. * Support quality initiatives tied to maternal outcomes, patient safety, and regulatory compliance. * Drives the use of evidence-based guidelines, ECM requirements and internal protocols. * Works with non-clinical resources (i.e. social workers and intake resources) to develop an integrated care model. Team Leadership, Performance & Accountability * Lead, manage, and develop a team of nurses, balancing quality, productivity, and member experience. * Establish clear performance expectati",https://app.nursefern.com,,NurseFern,2026-04-07T10:09:05.458751
PATIENT CARE COORDINATOR,Kaiser Permanente,2026-04-06,Remote,On-site,Part-time,,"Must Be Licensed In: Maryland, Virginia",$45.43 - $58.89 Hourly,"Job Summary: The Patient Care Coordinator is responsible for overseeing the management and coordination of care for the acute inpatient population. The PCC collaborates with rounding MAPMG Hospital Based Service Physicians, patient/family, nursing, utlization review and other members of the healthcare team to assure continuum of patient care progression for clinical and cost-effective outcomes. The PCC facilitates and coordinates with community providers and ambulatory case managers to assist with the appropriate level and transition of care for a safe discharge and preventing a re-admission. Essential Responsibilities: Completes an initial face-to-face assessment for every admitted member to identify discharge needs within 24hrs of admission. Document in KPHC and communicate the assessment outcomes to determine the appropriate transition plan with MAPMG physician healthcare team and patient/family. Active participant in daily Care Without Delay (CWD) rounds reporting on patient progression towards the established discharge plan. Review and document discharge plan in accordance with KP discharge planning documentation policies, facility policies, and regulatory requirements. Document any updates, care progression and barriers to discharge daily, and as indicated on assigned patients. Manage timeliness of care progression with physician and nursing staff to prevent avoidable delays and or days. Collaborate with Social Worker to coordinate, long-term care, assisted living, financial assistance, and other services, as required. Send referrals/communicate with in-network vendors for coordination of post-acute levels of care such as Home Health, DME, IV infusion, SNF, Sub-Acute and Acute Rehab. Timely identification, recording, and escalation of delays in care and barriers to discharge. Provide solutions to correct delays and recognize systemic patterns that require corrective action. Assure follow up appointments and referrals to ambulatory case",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-07T10:09:07.617118
NURSE APPEALS ASSOCIATE,Elevance Health,2026-04-06,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$0 - $0 Salary,"Location: This role enables associates to work virtually full-time, with the exception of required in-person training sessions, providing maximum flexibility and autonomy. This approach promotes productivity, supports work-life integration, and ensures essential face-to-face onboarding and skill development. Please note that per our policy on virtual work, candidates not within a reasonable commuting distance from the posting location(s) will not be considered for employment, unless an accommodation is granted as required by law. Work Schedule: Monday - Friday; 10:00a 7:00p CST The Nurse Appeals Associate is responsible for supporting the development and implementation of quality improvement interventions and audits. How you will make an impact: Researches, collects data, and submits and resolves administrative appeals. Contributes to external reviews site visit preparations by the State, accreditation review and Quality Management Committee; conducts internal monitoring and audits timeline compliance standards. Processes, tracks, trends, and reports complaint and grievances issues. Prepares complaint and grievance files for Fair Hearings and serves as a subject matter expert on complaints and grievances for non-clinical staff. Participates in quarterly Plan HIPAA audits. Minimum Requirements: Requires an LVN/LPN and minimum of 1 year of related experience; or any combination of education and experience, which would require an equivalent background. Current unrestricted LPN/LVN license in applicable state(s) required. Preferred Skills, Capabilities and Experiences: Strong computer literacy skills is preferred. Job Level: Non-Management Non-Exempt Workshift: Job Family: MED > Licensed Nurse Please be advised that Elevance Health only accepts resumes for compensation from agencies that have a signed agreement with Elevance Health. Any unsolicited resumes, including those submitted to hiring managers, are deemed to be the property of Elevance Health. Who We",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Denials & Appeals",NurseFern,2026-04-07T10:09:09.728655
CASE MANAGER - REGISTERED NURSE,CVS Health,2026-04-06,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$60,522 - $129,615 Salary","We're seeking an experienced Registered Nurse (RN) Case Manager to join our team in a fully remote role. In this position, you'll partner with members to assess needs, coordinate care, and drive better health outcomes-while enjoying the flexibility of working from home. What You'll Do Assess, plan, and coordinate care telephonically (and occasionally in person) to support member wellness Develop proactive care plans to address complex medical and social needs Use clinical judgment, data, and assessments to reduce risk factors and improve outcomes Collaborate with members and refer them to appropriate benefit programs and services Engage members through effective interviewing and strong communication skills Ensure case management activities meet regulatory and company standards Schedule & Location 100% remote (candidates may reside in any U.S. state) Monday-Friday, 9:00 AM-5:30 PM EST (8-hour scheduled shift) Weekends and holidays are currently on-call only and voluntary Less than 5% travel for meetings, training, or licensure requirements Required Qualifications Active, unrestricted RN license in your state of residence Willingness to obtain additional state licenses (company paid) 3+ years of acute care RN experience (medical, surgical, ICU, pediatrics, discharge planning, or case management) Comfort working with multiple systems/screens for extended periods Private, distraction-free workspace with high-speed internet Preferred Qualifications Nurse Licensure Compact (NLC) license 1+ year of case management experience CCM certification Strong customer service and telephonic communication skills Proficiency with Microsoft Office (Word, Excel, PowerPoint) Education Associate Degree in Nursing (required) Bachelor of Science in Nursing (preferred) Anticipated Weekly Hours 40 Time Type Full time Pay Range The typical pay range for this role is: $60,522.00 - $129,615.00 This pay range represents the base hourly rate or base annual full-time salary for all positi",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-07T10:09:11.882140
"CONCURRENT UTILIZATION REVIEW NURSE, RN",NeueHealth,2026-04-06,Remote,Remote,Full-time,Days,Must Be Licensed In: California,"$74,286.15 - $111,429.23 Salary","The Concurrent Utilization Review (UR) Nurse is responsible for conducting real-time clinical reviews to ensure the medical necessity and appropriateness of healthcare services provided to members under a managed care health plan. This role involves assessing inpatient admission and continued stays, coordinating with healthcare providers, facilitating communication with payers, and ensuring compliance with health plan policies and clinical guidelines. The UR Nurse collaborates with the Medical Director and clinical leadership for complex cases, denials, and escalated reviews. Key Responsibilities: 1. Concurrent Review & Case Assessment Conduct timely reviews of inpatient and skilled nursing services to determine medical necessity and appropriateness based on established clinical guidelines (e.g., InterQual, MCG). Evaluate clinical documentation to support level-of-care determinations, treatment plans, and continued hospital stays. Ensure adherence to health plan policies, clinical criteria, and regulatory requirements. 2. Collaboration with Medical Director Review and escalate complex or borderline cases to the Medical Director for further assessment. Provide the Medical Director with comprehensive clinical summaries, including case history, treatment plans, and justifications for continued care or level-of-care decisions. Collaborate with the Medical Director to develop treatment recommendations and resolve discrepancies in care. 3. Authorization & Payer Communication Process authorization requests for inpatient hospital admissions, LTAC, inpatient rehab, and skilled nursing admissions. Communicate with healthcare providers to request additional documentation or clarify treatment plans. Ensure timely approvals or denials of requested services per the health plan's benefit structure and clinical guidelines. Escalate cases to the Medical Director or higher clinical authority when necessary. 4. Care Coordination & Discharge Planning Support Work closely with c",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-04-07T10:09:16.136716
Oncology Triage Registered Nurse,Cancer Center of South Florida,2026-04-01,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"DescriptionPOSITION SUMMARY:An oncology telephone triage nurse helps existing oncology and hematology patients with care over the phone. They often provide a cursory assessment of the patients and help them decide if they need to seek emergency treatment, make an appointment with a doctor, or treat themselves at home collaborating with other health care providers to deliver care and document outcomes.Core Essential ResponsibilitiesTriage incoming calls from patients and physician offices, prioritizing and returning calls on the same day.Manage scan authorizations and ensure timely approval of radiology orders.Collaborate with providers on treatment side effects and appropriate actions.Maintain therapeutic communication with patients and families.Assist with prescriptions, refills, and review lab/imaging results with providers.Place orders for tests and procedures as confirmed by providers.Address clinical issues and escalate serious concerns to providers.Reduce unnecessary clinic visits and ER trips by providing self-care and symptom management advice.Arrange appointments for non-urgent cases and consult with providers as needed.Provide phone consultations, education, and triage based on oncology guidelines.Determine urgency of care based on assessment and patient history.Record consultations and treatments in the EHR system.Assist in implementing oncology policies and NCCN guidelines.RequirementsREQUIRED EDUCATION & EXPERIENCEAssociate's Degree in Nursing (ADN) or Bachelor of Science in Nursing (BSN) from an accredited nursing program required.At least 1-2 years of oncology and/or infusion nursing experience preferredRequired Certificates, License Or RegistrationCurrent Registered Nurse (RN) license in the applicable state (required)Oncology Certified Nurse (OCN) - preferredBasic Life Support (BLS) certification - preferredRequired Knowledge, Skills Or AbilitiesSolid understanding of oncology and hematology conditions, treatments, and symptom management.Proficient in clinical triage protocols, including assessing symptom severity and guiding appropriate care pathways.Knowledge of HIPAA regulations and documentation standards in electronic health records (EHR), such as EPIC.",https://recruiting.paylocity.com/Recruiting/Jobs/Details/4017420,"Entry Level, Oncology & Hematology, Registered Nurse | RN, Triage | Telehealth",Remote Nurse Connection,2026-04-07T10:08:19.806645
Clinical Informaticist - Virtual Support,CommonSpirit Health,2026-04-01,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Where You'll WorkInspired by faith. Driven by innovation. Powered by humankindness. CommonSpirit Health is building a healthier future for all through its integrated health services. As one of the nation's largest nonprofit Catholic healthcare organizations, CommonSpirit Health delivers more than 20 million patient encounters annually through more than 2,300 clinics, care sites and 137 hospital-based locations, in addition to its home-based services and virtual care offerings. CommonSpirit has more than 157,000 employees, 45,000 nurses and 25,000 physicians and advanced practice providers across 24 states and contributes more than $4.2 billion annually in charity care, community benefits and unreimbursed government programs. Together with our patients, physicians, partners, and communities, we are creating a more just, equitable, and innovative healthcare delivery system.Job Summary and ResponsibilitiesAs our Clinical Informaticist, you will lead and support the planning, implementation, and sustainment of clinical health information technology (HIT) with clinical understanding.Every day you will collaborate with diverse stakeholders to ensure HIT strategies meet patient care needs, provide input on system impacts, and guide ongoing strategy for system optimization and quality reporting.To be successful in this role you will demonstrate a deep understanding of clinical processes and HIT, coupled with strong organizational and communication skills across all levels of healthcare interaction.Ability to work in a fast-paced complex environment.Ensures that workflow and training knowledge delivered is consistent with and accurately reflects current national informatics and adult learning standards.Communicates technology changes, upgrades, and downtimes to clinical customers. Conducts workflow analysis to improve efficient, reliable use of the clinical information systems. Scheduled facility rounding as directed Participate in implementation and go-live activities Develops and maintains established standards of work and system design.Actively and efficiently engages with key leaders, teams and subject matter experts to collaborate on and influence the design and development of projects, curriculum and workflows, and the integration of technology into patient care processes. Engaged in projects focused on adding enhanced functionality and/or creating end user efficiency that generates a positive return on investment for the organization Promotes highest attainable quality in the full life cycle of Clinical Information Systems. Participates in educational programs, current evidence, projects, meetings and workshops.Contributes to all assigned projects from initial kick-off through conclusion of implementation.Collaborates with stakeholders to identify implementation objectives and guiding principles.Informs the scoping of the project to clearly articulate the needs of the request.Supports developing, communicating, and managing implementation timeline and milestones.Engages the appropriate team members and coordinates assigned work.Provides routine and appropriate communication at project status, accomplishments, upcoming activities, and risks.Proactively Identifies and escalates issues as appropriate. Develops mitigation plans when necessary.Perform technical review of new optimization requests and upgrade functionality to assess for workflow impact. Make recommendations on proposed optimizations.Collaborate with the System IT team on researching and resolving identified break-fix items.Remains proficient in the use of CommonSpirit Health specific applications that are supported by the Clinical Informatics Department.Participates in assigned committees or workgroups to serve as a resource for Informatics.Provides guidance and support in the collection and reporting of metrics defining benefits realization, operational efficiencies, and return on investment associated with EHR systems and recommending changes to the informatics solution as needed.Job RequirementsRequiredBachelors Degree and Minimum 2 years clinical experience, upon hire andRegistered Nurse, Physicial Therapist or Occupational Therapist Required4 years of experience in a clinical setting, upon hire2 years of Informatics or EHR support experience at a regional or local levelPreferredComputer Science, MIS, Degree in Nursing, Informatics, HIT, Health Administration, or other related field, upon hireEPIC CertificationInformatics NurseProject Management Professional",https://careers-commonspirit.icims.com/jobs/462376/clinical-informaticist---virtual-support/job,"Featured, Informatics, Registered Nurse | RN",Remote Nurse Connection,2026-04-07T10:08:19.904910
Nurse Intake Specialist,"Morgan & Morgan, P.A.",2026-04-01,"Longwood, FL or Las Vegas, NV",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"At Morgan & Morgan, the work we do matters. For millions of Americans, we're their last line of defense against insurance companies, large corporations or defective goods. From attorneys in all 50 states, to client support staff, creative marketing to operations teams, every member of our firm has a key role to play in the winning fight for consumer rights. Our over 6,000 employees are all united by one mission: For the People.SummaryMorgan & Morgan is seeking a FullTime Registered Nurse (RN) who is passionate about the medical field and ready to transition into an impactful, clientfocused role within the legal industry. This is a fully onsite position based in either Longwood, FL or Las Vegas, NV, working from our Case Control Center.Our clients often reach out during some of the most difficult moments of their lives. As a Nurse Intake Specialist, you will serve as their first point of contact-offering empathy, professionalism, and clarity while evaluating potential medical malpractice and nursing home claims. This role is ideal for nurses who value their clinical expertise but are seeking a more stable, phonebased environment without the physical demands of bedside care.Successful candidates will embody the Case Control Center's core values of PURPOSE:Passion, Unity, Respect, Persistence, Opportunity, Success, and Excellence.ResponsibilitiesConduct detailed intake calls with prospective clients.Vet and assess medical malpractice and nursing home claims.Gather and document medical and factual information with accuracy.Support key aspects of the legal intake process.Handle client questions and concerns with empathy and professionalism.Enter and maintain detailed client information in internal systems.Maintain confidentiality and exercise sound judgment in all interactions.QualificationsActive Registered Nurse (RN) license required.Strong verbal and written communication skills.Exceptional listening, critical thinking, and problemsolving abilities.Comfort working on the phone for extended periods.Strong computer and data entry skills.Highly organized with the ability to multitask and learn quickly.Able to work independently in a fastpaced environment.Professional demeanor with a calm, empathetic, and clientfocused approach.Reliable, punctual, and dependable.Bilingual skills are a plus!BenefitsMorgan & Morgan is a leading personal injury law firm dedicated to protecting the people, not the powerful. This success starts with our staff. For full-time employees, we offer an excellent benefits package including medical and dental insurance, 401(k) plan, paid time off and paid holidays.Equal Opportunity StatementMorgan & Morgan provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.E-VerifyThis employer participates in E-Verify and will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S. If E-Verify cannot confirm that you are authorized to work, this employer is required to give you written instructions and an opportunity to contact Department of Homeland Security (DHS) or Social Security Administration (SSA) so you can begin to resolve the issue before the employer can take any action against you, including terminating your employment. Employers can only use E-Verify once you have accepted a job offer and completed the I-9 Form.Privacy PolicyHere is a link to Morgan & Morgan's privacy policy.",https://job-boards.greenhouse.io/morganmorganjobsapplynow/jobs/5712734004,"Entry Level, Featured, Legal Nurse, Registered Nurse | RN",Remote Nurse Connection,2026-04-07T10:08:21.675370
Perioperative Software Product Owner - prefer RN/NP w OR or ASC skills,LiveData,2026-04-01,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote with Travel,,"LiveData ExplainedPerioperative Software Product Owner - prefer RN/NP w OR or ASC skillsLiveData | Remote, United States (Boston Metro Area preferred) | Full-TimeAbout LiveDataLiveData has spent more than two decades solving the hardest data problem in healthcare: capturing what is actually happening inside a hospital operating room - in real time - and turning that signal into clarity for the clinicians, coordinators, and administrators who run one of the most complex environments in medicine. No other company has done this longer or gone deeper.Today, AI is accelerating both sides of that work - inside our product and engineering teams, and for our clinical users. Our engineering team treats AI coding assistants as standard development tools, not experiments. LiveData was selected by Modern Healthcare as one of the Best Places to Work in Healthcare for 2025, its sixth consecutive year on the list.The RoleWe are hiring a Product Owner to drive development across LiveData's perioperative product portfolio - including PeriOp Manager, our surgical scheduling and OR management platform used by hospitals and ambulatory surgical centers. This is a broad product role spanning surgical scheduling, staffing, real-time operational workflows, and the analytics that help hospitals measure and improve OR performance, working with LiveData's Sales, Marketing, Customer Success and Clinical departments.You will spend up to 25% of your time in hospitals - observing perioperative workflows, interviewing clinical and operational staff, and conducting the structured discovery that keeps our products grounded in clinical reality. You will use Claude CoWork, Claude Code, and generative AI tools to prepare for those visits, analyze what you learn, and translate it into user stories and acceptance criteria that engineering can act on.What You Will DoOwn the product backlog across the perioperative portfolio: writing, refining, and prioritizing user stories with clear, testable acceptance criteriaSpend time in hospitals to observe perioperative workflows and interview clinical and operational staff; use the ""5 Whys"" and other root-cause techniques to surface the problems beneath stated requestsTranslate clinical observations into user stories with unambiguous acceptance criteria that engineering can execute without mid-sprint clarificationUse Claude CoWork, Claude Code, and generative AI tools to prepare for hospital visits, analyze findings, and reduce administrative overheadOwn sprint ceremonies - planning, refinement, reviews, and retrospectives - and keep delivery predictable through Definition of Ready and Done enforcementCollaborate with UX/UI designers to shape interfaces that reflect how perioperative teams actually workConduct competitive analysis of surgical scheduling and OR management products and track industry trends in perioperative technologyWhat You BringRequired2+ years as a Product Owner or Product Manager for software products with at least 6 years in healthcareExperience working in a hospital with direct understanding of clinical operations and frontline staff pressuresProven ability to write user stories with clear, unambiguous acceptance criteriaStrong user research skills: comfortable conducting interviews, observing workflows, and using structured discovery to identify root problemsProficiency with Jira or equivalent agile tools; clear written and verbal communication with both clinical and technical audiencesDemonstrated daily use of chat generative AI tools (Claude, ChatGPT, Copilot, or equivalent) as part of your product workflowPreferredDirect experience as an RN (Registered Nurse) or NP (Nurse Practitioner) working in a hospital OR or perioperative environmentFamiliarity with hospital financial pressures - capitation, value-based contracts, and payer mix - and how OR efficiency and throughput affect the bottom lineExperience with EHR systems (Epic, MEDITECH, or Oracle Health/Cerner) and their surgical or anesthesia modulesFamiliarity with surgical scheduling, perioperative management, or OR operations softwareExperience with use of agentic generative AI tools, such as Claude CoWork or Claude Code in a product or business workflowCertified Scrum Product Owner (CSPO), PSPO, or equivalent agile certificationExperience at a healthcare technology vendorExperience working in a SOC2 organization is a plus.What Sets This Role ApartBeing in the room matters. We need someone who goes to hospitals, sits in the departments, watches how teams actually work, and brings those insights back into the product - not someone who synthesizes requirements from email threads.Users don't always know what they want. The best requirements live in the gap between what a user asks for and what they actually need. We need someone comfortable asking ""why"" five times to find that gap.Clinical and financial fluency both matter. PeriOp Manager is used by people under real operational and financial pressure. Understanding both dimensi...",https://jobs.workable.com/view/seiSrc1izcLHPFAvPyVQ93/remote-perioperative-software-product-owner---prefer-rnnp-w-or-or-asc-skills-in-massachusetts-at-livedata,"Advanced Practice Nurse, Biotech | Health Tech | Medical Device, Informatics, PeriOp | Operating Room | Surgical, Registered Nurse | RN",Remote Nurse Connection,2026-04-07T10:08:23.810361
