job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"RN - Care Manager, PRN ONSITE",Piedmont,2025-12-24,"Covington, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"RN - Care Manager, PRNLocationUS-GA-CovingtonID2025-12397CategoryNursingPosition TypePRNLocation TypeOnsiteBusiness Unit : Company NamePiedmont Newton HospitalOverviewThis is a PRN position with the needs to be available on weekends and weekdays during the day.ResponsibilitiesThe Care Manager is responsible for care coordination, progression of care, and proactive discharge planning and is accountable for expediting the timely and safe discharge for all patients in their case load.QualificationsEducationGraduate of Nursing Program RequiredMaster's degree Master's degree PreferredWork Experience2 years of experience in an acute or post-acute setting RequiredExperience using InterQual or Milliman PreferredLicenses and CertificationsCurrent unrestricted registered nurse (RN) license, or eligible for licensure, in the state of Georgia RequiredAdditional Licenses and CertificationsCertification in Case or Care Management PreferredBusiness Unit : Company NamePiedmont Newton HospitalOptionsApplyApplySorry the Share function is not working properly at this moment. Please refresh the page and try again later.Not finding what you're looking for?Join our Talent Communityto be the first to know about upcoming opportunities",https://click.appcast.io/t/wrxpCNqVzmyOxiO8NzYH-5h4Ggk8uMoTnPhUqcVjUTBdE-qv-j1uzt6sKFGcKSAo,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2025-12-26T09:24:42.443192
Registered Nurse Case Manager (RN) - Utilization Management ONSITE,Hartford Healthcare,2025-12-24,,On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"Location Detail:Windham Community Memorial (10183)Work whereevery momentmatters.Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut's most comprehensive healthcare network.For more than 75 years, Windham Hospital has treated patients with the latest high-tech equipment, operated by some of the most skilled and compassionate medical professionals available. We seek to meet the total healthcare needs of people from throughout Northeastern Connecticut. Our staff members are proud to live and work in this area and are committed to providing quality healthcare to our community.Position SummaryProvides guidance and/or direction in the management of overall discharge planning and appropriate use of hospital resources. Works under the direction of the Manager of Continuing Care and Utilization Management and in collaboration with physicians, social services, and other hospital personnel. Assesses the need for and facilitates the delivery of post hospital care for neonates, infants, pediatric, adolescent, adult and geriatric patient populations by making the necessary referrals to home care agencies or to SNF/Subacute facilities. Evaluates the appropriateness of hospital services. Ensures that patients receive the appropriate services at the appropriate time to promote quality outcomes at a reasonable cost. Maintains a program of admission and continued stay certification for Medicare, Medicaid and HMO review.QualificationsEXPERIENCEThree years clinical nursing required.Two years experience with case management, discharge planning, utilization review and/or home care required.Knowledge of the management of patients along the continuum of care required. Case management experience preferred.LICENSURE/CERTIFICATIONCurrent license as a registered nurse in the State of Connecticut.Certification in Case Management or Utilization Management is preferred.QUALIFICATIONSBachelor's degree required, preferably in nursing (equivalencies may be considered based upon experience and qualifications).Ability to utilize Microsoft Office strongly preferred. Experience with MIDAS software a plus.We take great care of careers.With locations around the state, Hartford HealthCare offers exciting opportunities for career development and growth. Here, you are part of an organization on the cutting edge - helping to bring new technologies, breakthrough treatments and community education to countless men, women and children. We know that a thriving organization starts with thriving employees- we provide a competitive benefits program designed to ensure work/life balance. Every moment matters. And this isyour moment.",https://click.appcast.io/t/hF51_E0FPcHvWur6KPDgPsjPjwobTCGQyY9aZ1Bz3ELjxv6Nse7_9GvYx3i-qZoV,"Registered Nurse | RN, Case Management | Care Management, Entry Level, Home Health, Sponsored, Utilization Management | Utilization Review",Remote Nurse Connection,2025-12-26T09:24:42.513409
"RN - Preadmission Testing, PRN ONSITE",Piedmont,2025-12-24,"Athens, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"RN - Preadmission Testing, PRNLocationUS-GA-AthensID2025-10116CategoryNursingPosition TypePRNLocation TypeOnsiteBusiness Unit : Company NamePiedmont Athens Regional HospitalResponsibilitiesRESPONSIBLE FOR:The staff nurse provides nursing care to patients from birth through the lifecycle utilizing nursing processes to assess, plan, implement, and evaluate the care for patients. He/she functions within the framework of the policies and procedures of the organization and demonstrates professional growth and accountability. The staff nurse is responsible for maintaining standards of practice, coordinating patient care activities of allassigned staff in the provision of quality nursing care.QualificationsMINIMUM EDUCATION REQUIRED:Graduate of a nursing programMINIMUM EXPERIENCE REQUIRED:New Graduates of a nursing program eligibleMINIMUM LICENSURE/CERTIFICATION REQUIRED BY LAW:Current License in the State of Georgia as a Registered Nurse or NLC/eNLC Multistate License.BLS certification required.ADDITIONAL QUALIFICATIONS:For PRN positions: One year of nursing experience in a hospital setting is requiredBachelor?s degree preferredAdvanced certification in field of specialty, if applicable (see addendum)Nursing Experience in Hospital Setting PreferredBusiness Unit : Company NamePiedmont Athens Regional HospitalOptionsApplyApplySorry the Share function is not working properly at this moment. Please refresh the page and try again later.Not finding what you're looking for?Join our Talent Communityto be the first to know about upcoming opportunities",https://click.appcast.io/t/iEHfvRyKE-HIUK-fAVZuP8sCGk-aEIv0qRmLvIm5dpKTTieSoyQX-TjoxduwAjHX,"Registered Nurse | RN, Entry Level, PeriOp | Operating Room | Surgical, Sponsored",Remote Nurse Connection,2025-12-26T09:24:42.587182
Trauma Quality Improvement RN / Department of Trauma ONSITE,Hartford Healthcare,2025-12-24,,On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"DescriptionLocation Detail:St Vincents Medical Center (10427)Shift Detail:Full Time - DayshiftTrauma Quality Performance Improvement Patient Safety (PIPS) Nurse)Work where every moment matters.Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut's most comprehensive healthcare network.St. Vincent's Medical Center in Bridgeport has more than 3,200 employees. It includes a 473-bed community teaching hospital, a 76-bed inpatient psychiatric facility in Westport, a large multispecialty provider group, and special needs services for adults and children. St. Vincent's is the first hospital in Fairfield County to be integrated into the Hartford HealthCare network and is the system's second-largest hospital.Job Summary:The Trauma Quality Performance Improvement Patient Safety (PIPS) Nurse is responsible for monitoring and ensuring quality care for the trauma patient.The PIPS nurse works under the direction of the Trauma Program Manager and the Trauma Medical Director and collaborates with leadership teams to support the trauma system.The PIPS nurse helps to coordinate all aspects of trauma care including identifying, developing and implementing standards of care through performance improvements processes and is accountable for assessing the effectiveness of the standards of care.Responsibilities:Performs primary review on all defined trauma patients for performance improvement tracking across the continuum of care.Prepares and presents select cases for secondary review clearly and concisely with all relevant clinical information and opportunities for improvement.Monitors and evaluates the care for the trauma patients concurrently and retrospectively through issue identification, primary, secondary, and tertiary reviews as well as multidisciplinary reviews.Assists in identifying opportunities related to the care of the trauma patient, designs and monitors indicators for the continuous quality improvement processes, assures timely evaluation and evaluates the quality and effectiveness of care to the trauma patient in an organized format that supports loop closure.Works collaboratively with members of the trauma program to monitor the process and outcomes of patient care to trauma patient throughout the continuum.Ensures quality care is being provided through monitoring and tracking and using the information to improve the knowledge and skill of trauma care providers and promote performance improvement and patient safety within an established institution structure.Participants in the preparation for all site visits and/or accreditations to ensure maintenance of requirements established by the State and the American College of Surgeons.Assists in ensuring data abstraction and entry into the trauma registry database is accurate.Provides coordination and facilitation of data collection, analysis, trending and benchmarking of data and outcomes (NTDB, TQIP, etc.) using appropriate registries. Assists with the Registry to facilitate performance improvement activities.Attends trauma related performance improvement and morbidity and mortality meetings on a regular basis.Manages professional growth and development by participating in trauma related educational opportunities, committees and projects at the local, state and national level.Perform other related duties as required.QualificationsEducation:Bachelor's degree in nursing.Master's degree in nursing, Business or Health Administration preferred.2-years of experience in a critical care unit or emergency department setting.5-years of experience in a critical care unit or emergency department setting; 2 years supervisory or project management experience preferred.Licensure, Certification, Registration:RN, BLS and ACLS certification.Trauma Nursing Core Course (TNCC)/Trauma Certified Registered Nurse (TCRN) preferred.Work Experience:Basic computer knowledge to enter/retrieve data for reporting. Ability to work with an electronic medical record (EMR) and trauma registry software for data extraction and input.Strong ability to monitor outcomes, abstract data and implement change initiatives based on findings.Must be organized and possess time management skills to work independently.Ability to read and understand oral and written instructions and effectively communicate information.Excellent interpersonal skills necessary to communicate with employees, departments, physicians, community partners, patients and family members.We take great care of careers.With locations around the state, Hartford HealthCare offers exciting opportunities for career development and growth. Here, you are part of an organization on the cutting edge - helping to bring new technologies, breakthrough treatments and community education to countless men, women and children. We know that a thriving organization starts with thriving employees- we provid...",https://click.appcast.io/t/N59F6euGnVqCURI84yxBv0HKKRgReaQ7bza8uADJsZa5DJxR4XD6mNlr_AI-K14T,"Registered Nurse | RN, Critical Care, Data Abstraction, Emergency Medicine | Urgent Care, Entry Level, Quality, Sponsored",Remote Nurse Connection,2025-12-26T09:24:42.672086
Clinical Utilization Management Nurse - Per Diem,Optum | UHG,2025-12-20,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best.Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health optimization on a global scale.Join us to startCaring. Connecting. Growing together.TheClinical Utilization Management Nurse (PRN)is responsible for performing utilization review activities on an as-needed basis to ensure appropriate use of medical resources, compliance with regulatory requirements, and adherence to clinical best practices. This role supports acute hospital utilization management, helps prevent payer denials, and contributes to maintaining revenue integrity. The nurse collaborates with physicians, case managers, and interdisciplinary teams to promote efficient, high-quality patient care.Essential Duties and Responsibilities:Perform admission, concurrent, and discharge reviews to determine medical necessity and appropriate level of careApply InterQual/MCG criteria and payer guidelines to support clinical decisionsCommunicate with physicians and care teams to address documentation gaps and ensure compliance with CMS and commercial payer requirementsAssist in peer-to-peer review coordination by gathering necessary documentation for payer discussionsDocument utilization review findings in electronic medical records and utilization management systemsParticipate in interdisciplinary rounds and collaborate on discharge planning to reduce avoidable days and length of stayMonitor and escalate potential or actual payer denials for timely resolutionPerform documentation audits to ensure completeness and accuracy related to utilization criteriaStay current on regulatory and payer policy updates and apply them in daily reviewsMaintain accurate records of reviews, authorizations, and outcomes for reporting purposesAdvocate for patients to ensure appropriate care while balancing resource utilizationWorking Conditions:PRN (as-needed) position, onsite at the hospital campus in Waukesha, WI or telecommutingFlexible scheduling based on operational needs; may include occasional evenings or weekendsFast-paced clinical environment with frequent collaboration across departmentsYou'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.Required Qualifications:High School Diploma/GED (or higher)Active, unrestricted RN license in the state of Wisconsin3+ years of experience in utilization review or case management in an acute care setting3+ years of experience with InterQual/MCG criteria, CMS regulations, and payer guidelinesIntermediate level of proficiency in electronic medical records and utilization management softwarePreferred Qualifications:Certification in Utilization Management or Case Management (e.g., ACM, CCM)Experience with Epic EMRFamiliarity with healthcare payer operations*All Telecommuters will be required to adhere to UnitedHealth Group's Telecommuter Policy.Pay is based on several factors including but not limited to local labor markets, education, work experience, certifications, etc. In addition to your salary, we offer benefits such as, a comprehensive benefits package, incentive and recognition programs, equity stock purchase and 401k contribution (all benefits are subject to eligibility requirements). No matter where or when you begin a career with us, you'll find a far-reaching choice of benefits and incentives. The hourly pay for this role will range from $28.27 to $50.48 per hour based on full-time employment. We comply with all minimum wage laws as applicable.At UnitedHealth Group, our mission is to help people live healthier lives and make the health system work better for everyone. We believe everyone-of every race, gender, sexuality, age, location, and income-deserves the opportunity to live their healthiest life. Today, however, there are still far too many barriers to good health which are disproportionately experienced by people of color, historically marginalized groups, and those with lower incomes. We are committed to mitigating our impact on the environment and enabling and delivering equitable care that addresses health disparities and improves health outcomes - an enterprise priority reflected in our mission.UnitedHealth Group is an Equal Employment Opportunity employer under applicable law and qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status, or any other c...",https://careers.unitedhealthgroup.com/job/22776210/clinical-utilization-management-nurse-per-diem-madison-wi/,"Featured, Registered Nurse | RN, Utilization Management | Utilization Review",Remote Nurse Connection,2025-12-26T09:24:42.768696
"MedTech Part Time Clinical Nurse Consultant - South Philadelphia, PA & Deleware",IQVIA,2025-12-20,,Remote,Regular | Perm Employee,Regular | Perm Employee,"Local or Regional Travel, Remote with Travel",,"ThePart Time Clinical Consultant (PTCC)role is an exciting opportunity to join IQVIA. IQVIA/MedTech takes the approach to helping customers drive healthcare forward in this challenging, fast-paced environment. We help customers accelerate results, improve patient outcomes, and unleash new opportunities.This part time position will be responsible for providing case support, patient management, and education to both new and existing accounts within an assigned client Franchise/Region.Duties and Responsibilities:Acquire and demonstrate a working knowledge of our products/therapies and develop an understanding of their applications.Improve patient outcomes by delivering ventricular medical device education in a variety of settings, including but not limited to, the ICU, OR, and Cath Lab.Ventricular medical device case support, including on call support.Complete proactive rounds for patients receiving support and provide assistance.Collaborate with the Clinical Support Center (CSC) for ongoing additional support as necessaryMaintain clinical competency in current product line, patient management, and remain up to date on most relevant information through continual learning and educationSome travel may be neededJob Qualifications:Clinical certification required; Registered Nurse (RN)/Advanced Practice Provider (APP) license strongly preferred.3+ years' experience with a strong clinical background in the Cardiac ICU (CICU), Cardiovascular ICU (CVICU), Cardiovascular OR (CVOR), or Catheterization Lab (Cath Lab) required; CVICU experience highly preferred.Some industry experience preferred, but not required.Significant experience with ventricular medical device is required (minimum of 10 cases/patients supported).Must provide a minimum of (2) days of live support within the field (case support, patient rounding, providing education), with a total of (5) days of availability per month.Availability must include (1) weekend per month.Ability to work on weekends, nights, holidays as well as weekdays.Ability to work at other hospitals aside from base location.#LI-CES#LI-DNPIQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at"">The potential base pay range for this role is $60.00 per hour. The actual base pay offered may vary based on a number of factors including job-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.",https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Philadelphia-PA/MedTech-Part-Time-Clinical-Nurse-Consultant---South-Philadelphia--PA_R1521099,"Biotech | Health Tech | Medical Device, Critical Care, Emergency Medicine | Urgent Care, Entry Level, Nurse Educator, Registered Nurse | RN",Remote Nurse Connection,2025-12-26T09:24:44.576653
IQVIA - Per Diem - RN Clinical Nurse Educator - Indianapolis,IQVIA,2025-12-20,"Indianapolis, IN",Hybrid,Regular | Perm Employee,Regular | Perm Employee,"Hybrid, Local or Regional Travel",$34-$38,"We welcome you to apply if interested! You will be asked to create an account, which takes less than one minute and requires only a username and password. The entire application takes no more than 5-7 minutes to complete.Job Description:Our RN Clinical Educators experience a unique opportunity to employ their clinical nursing expertise in a new way outside patient care, while continuing to collaborate with healthcare professionals and advocate for the well-being of patients through medical device technology. You will be responsible for training and educating Registered Nurses and Physicians on a new medical device primarily used in the Infusion, Vascular Access, Critical Care unit(s) setting.Your primary focus will be in-servicing and education only; no sales responsibilities, and no bedside care.A desire to expand your talents in clinical education.Per-diem position requiring travel and flexibility to work with your current schedule.Minimum availability of 2 weeks per month required.Travel regionally and nationally to support customer needs..IQVIA takes the approach to helping customers drive healthcare forward in this challenging, fast-paced environment. We help customers accelerate results, improve patient outcomes, and unleash new opportunities.Responsibilities:Provide peer-to-peer education and in-servicing to nurses, physicians, and hospital staff to support medical device implementationsAssess customer-specific education needs and collaborate with staff to deliver a positive educational experienceUtilize clinical nursing expertise to answer questions and address concerns with the medical deviceProvide updates, reports, and valuable feedback to client during and after in-service assignmentsJob Requirements:RN Degree - Associates required, Bachelor's preferredActive and Unrestricted RN license requiredInfusion or Vascular Access experience of at least 3-5 years requiredCritical Care unit experience of at least 2 years is preferredLeadership experience (manager, educator, preceptor) can be helpful but is not requiredMust be comfortable with basic software programsAbility to travel locally, regionally, and nationallyYou will have a flexible schedule, an opportunity to travel, grow and expand into new opportunities while earning supplemental income and learning the medical device industry.IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at"">The potential base pay range for this role is $34-$38 per hour. The actual base pay offered may vary based on a number of factors including job-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.",https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Indianapolis-IN/IQVIA---Per-Diem---RN-Clinical-Nurse-Educator---Indianapolis_R1478679,"Biotech | Health Tech | Medical Device, Critical Care, Entry Level, Nurse Educator, Registered Nurse | RN",Remote Nurse Connection,2025-12-26T09:24:46.373007
"MedTech Part Time Clinical Nurse Consultant -North Philadelphia, PA",IQVIA,2025-12-20,,Remote,Regular | Perm Employee,Regular | Perm Employee,"Local or Regional Travel, Remote with Travel",,"ThePart Time Clinical Consultant (PTCC)role is an exciting opportunity to join IQVIA. IQVIA/MedTech takes the approach to helping customers drive healthcare forward in this challenging, fast-paced environment. We help customers accelerate results, improve patient outcomes, and unleash new opportunities.This part time position will be responsible for providing case support, patient management, and education to both new and existing accounts within an assigned client Franchise/Region.Duties and Responsibilities:Acquire and demonstrate a working knowledge of our products/therapies and develop an understanding of their applications.Improve patient outcomes by delivering ventricular medical device education in a variety of settings, including but not limited to, the ICU, OR, and Cath Lab.Ventricular medical device case support, including on call support.Complete proactive rounds for patients receiving support and provide assistance.Collaborate with the Clinical Support Center (CSC) for ongoing additional support as necessaryMaintain clinical competency in current product line, patient management, and remain up to date on most relevant information through continual learning and educationSome travel may be neededJob Qualifications:Clinical certification required; Registered Nurse (RN)/Advanced Practice Provider (APP) license strongly preferred.3+ years' experience with a strong clinical background in the Cardiac ICU (CICU), Cardiovascular ICU (CVICU), Cardiovascular OR (CVOR), or Catheterization Lab (Cath Lab) required; CVICU experience highly preferred.Some industry experience preferred, but not required.Significant experience with ventricular medical device is required (minimum of 10 cases/patients supported).Must provide a minimum of (2) days of live support within the field (case support, patient rounding, providing education), with a total of (5) days of availability per month.Availability must include (1) weekend per month.Ability to work on weekends, nights, holidays as well as weekdays.Ability to work at other hospitals aside from base location.#LI-CES#LI-DNPIQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at"">The potential base pay range for this role is $60.00 per hour. The actual base pay offered may vary based on a number of factors including job-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.",https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Philadelphia-PA/MedTech-Part-Time-Clinical-Nurse-Consultant--Philadelphia--PA_R1521096,"Biotech | Health Tech | Medical Device, Critical Care, Emergency Medicine | Urgent Care, Entry Level, Nurse Educator, Registered Nurse | RN",Remote Nurse Connection,2025-12-26T09:24:48.066099
IQVIA - Per Diem - RN Clinical Nurse Educator - Minneapolis,IQVIA,2025-12-20,,Remote,Regular | Perm Employee,Regular | Perm Employee,"Local or Regional Travel, Remote with Travel",$34-$38,"We welcome you to apply if interested! You will be asked to create an account, which takes less than one minute and requires only a username and password. The entire application takes no more than 5-7 minutes to complete.Job Description:Our RN Clinical Educators experience a unique opportunity to employ their clinical nursing expertise in a new way outside patient care, while continuing to collaborate with healthcare professionals and advocate for the well-being of patients through medical device technology. You will be responsible for training and educating Registered Nurses and Physicians on a new medical device primarily used in the Infusion, Vascular Access, Critical Care unit(s) setting.Your primary focus will be in-servicing and education only; no sales responsibilities, and no bedside care.A desire to expand your talents in clinical education.Per-diem position requiring travel and flexibility to work with your current schedule.Minimum availability of 2 weeks per month required.Travel regionally and nationally to support customer needs..IQVIA takes the approach to helping customers drive healthcare forward in this challenging, fast-paced environment. We help customers accelerate results, improve patient outcomes, and unleash new opportunities.Responsibilities:Provide peer-to-peer education and in-servicing to nurses, physicians, and hospital staff to support medical device implementationsAssess customer-specific education needs and collaborate with staff to deliver a positive educational experienceUtilize clinical nursing expertise to answer questions and address concerns with the medical deviceProvide updates, reports, and valuable feedback to client during and after in-service assignmentsJob Requirements:RN Degree - Associates required, Bachelor's preferredActive and Unrestricted RN license requiredInfusion or Vascular Access experience of at least 3-5 years requiredCritical Care unit experience of at least 2 years is preferredLeadership experience (manager, educator, preceptor) can be helpful but is not requiredMust be comfortable with basic software programsAbility to travel locally, regionally, and nationallyYou will have a flexible schedule, an opportunity to travel, grow and expand into new opportunities while earning supplemental income and learning the medical device industry.IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at"">The potential base pay range for this role is $34-$38 per hour. The actual base pay offered may vary based on a number of factors including job-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.",https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Minneapolis-MN/IQVIA---Per-Diem---RN-Clinical-Nurse-Educator---Minneapolis_R1478677-1,"Biotech | Health Tech | Medical Device, Critical Care, Emergency Medicine | Urgent Care, Entry Level, Nurse Educator, Registered Nurse | RN",Remote Nurse Connection,2025-12-26T09:24:49.894167
"Clinical Trial Nurse - Per Diem - Aurora, CO",IQVIA,2025-12-20,"Aurora, CO","Field Nurse, Local or Regional Travel",Regular | Perm Employee,Regular | Perm Employee,"Field Nurse, Local or Regional Travel",$50.00-$60,"Clinical Trial Nurse - Per Diem - Aurora, COWork Setup:Local travel - In patient homeAbout IQVIAIQVIA is a global leader in advanced analytics, technology solutions, and clinical research services, dedicated to driving healthcare forward. We partner with the world's leading pharmaceutical, biotechnology, and medical device companies to improve patient outcomes and accelerate innovation. Our team combines deep scientific expertise with cutting-edge technology to deliver high-quality data and insights that shape the future of clinical trials.Shape the Future of Medicine-Join Our Clinical Research Team!Are you a dedicated Registered Nurse with a passion for advancing healthcare? This is your opportunity to make a real impact by supporting clinical trials that drive medical innovation.As aClinical Trial Nurse, you'll collaborate with investigators and research teams to ensure studies are conducted with precision, compliance, and care-always prioritizing patient safety and well-being.What You'll DoSupport investigators in preparing and executing research studiesReview study protocols and maintain accurate documentationRecruit and screen patients for clinical trialsEducate participants on study procedures and timelinesPerform and oversee clinical procedures such as ECGs, lab sample collection, spirometry, and vital signsMonitor patient safety and report adverse eventsCollaborate with site staff to maintain high-quality standards and complianceAssist with training and mentoring site staff on study-specific requirementsWhat We're Looking ForEducation:Bachelor's degree preferred (or associates in nursing with relevant experience)License:Active RN licenseCertifications:BLS requiredSkills & Experience:Knowledge of clinical trials and mental health (preferred)Phlebotomy experiencePKU experience (Preferred)IV and infusion experienceExperience processing and shipping samplesStrong organizational and communication skillsProficiency in MS Office applicationsWhy Join Us?Work remotely while contributing to life-changing researchBe part of a collaborative, high-performing teamMake a real difference in patient care and medical innovationPlease note:This position is not eligible for sponsorship.#LI-CES #LI-DNP #LI-HCP #ONSITEIQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at"">The potential base pay range for this role is $50.00-$60.00 per hour. The actual base pay offered may vary based on a number of factors including job-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.",https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Aurora-CO/Clinical-Trial-Nurse---Per-Diem---Aurora--CO_R1521027,"Biotech | Health Tech | Medical Device, Clinical Research, Registered Nurse | RN",Remote Nurse Connection,2025-12-26T09:24:51.501810
